채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250305,QSN000000000003074,TAR000000005630025,ITM000000000001712,앞에 직원이 대기번호표발행을해주셔서편리하게방문할수있어요
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250326,QSN000000000003074,TAR000000006043303,ITM000000000001712,순번번호표 뽑는데 직원이 친절하게 잘해주었습니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250327,QSN000000000003074,TAR000000006073470,ITM000000000001712,입구에 들어섰을 때 번역표를 친절하게 뽑아 주시고. 적금할 때 상담원님께서 친절하게 잘 해줬습니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250408,QSN000000000003074,TAR000000006264446,ITM000000000001712,입구부터 은행 보안관 분께서 친절히 도와주셨습니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250414,QSN000000000003074,TAR000000006356370,ITM000000000001712,"청원경찰이 물어 삐르게 할수있도록 도와준다
좋았어요"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250404,QSN000000000003074,TAR000000006221669,ITM000000000001712,"영업점을 들어서자 입구에 번호표 기기가 있고
안내하시는분 또한 친절하셔서
좋아요"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250411,QSN000000000003074,TAR000000006335176,ITM000000000001712,들어서면 바로 기계도 있고  안내하시는 분도 있고 편해요
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250422,QSN000000000003074,TAR000000006495122,ITM000000000001712,대기표 뽑는 키오스크 앞에 안내원의 친절한 안내.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250424,QSN000000000003074,TAR000000006546325,ITM000000000001712,번호표 뽑을때 안내하는 분이 친절하게 안내해줘서 쉽게 뽑을수 있었음
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250524,QSN000000000003074,TAR000000006985619,ITM000000000001712,출입구에서 청원경찰분의 친절한 안내로 편히 이용하게 되네요.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250526,QSN000000000003074,TAR000000007024597,ITM000000000001712,입구 청원경찰인지 안내직원인지 모르지만 친절입니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250602,QSN000000000003074,TAR000000007215145,ITM000000000001712,순번 대기표 뽑는 곳 주변의 직원분께서 너무 친절하셨습니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250701,QSN000000000003074,TAR000000007799097,ITM000000000001712,"저는
대기하지 않고 바로 업무를 볼 수 있었습니다.번호표 안내하시는 분도
친절하셨습니다.밝은미소로  웃으면서  친절히 응대해주셨습니다.
불편함이 하나도 없었습니다."
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250703,QSN000000000003074,TAR000000007898494,ITM000000000001712,"번호표 응대하는 분이 친절함
입구가 바로 얼굴입니다"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250805,QSN000000000003074,TAR000000008615131,ITM000000000001712,"번호표도 직원분이 직접뽑아주시고,
정말 감동받았습니다."
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250807,QSN000000000003074,TAR000000008678258,ITM000000000001712,"직원분이 어떤 업무냐 물어보시고
바로 번호표 발행 해 주시네요"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250807,QSN000000000003074,TAR000000008685418,ITM000000000001712,경비하시는 분이 친절하게 안내 후 맞는 번호표를 뽑아주십니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250807,QSN000000000003074,TAR000000008675954,ITM000000000001712,안내하신분이 친절하게 번호발행해주셔서~~~
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250819,QSN000000000003074,TAR000000008945843,ITM000000000001712,"직원분이 방문 목적 문의 후 번호표 발행후
전달해줌"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250823,QSN000000000003074,TAR000000009040944,ITM000000000001712,순번 대기기 앞에 일하시는 분께서 상당히 친절하십니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250829,QSN000000000003074,TAR000000009214279,ITM000000000001712,입구에 서 계신 분께서 친절히 안내해 주셨습니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250902,QSN000000000003074,TAR000000009297817,ITM000000000001712,입구 청경님께서 잘 설명해주셔서 잘 할 수 있었습니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20250905,QSN000000000003074,TAR000000009407295,ITM000000000001712,번호표 뽑아 주시는 분의 표정변화 없는 로봇같은 질의대응
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251014,QSN000000000003074,TAR000000009927398,ITM000000000001712,지점에 근무주인 청원경찰이있이서 그분이 대기표을 다뽑아줍니다..
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251014,QSN000000000003074,TAR000000009971258,ITM000000000001712,번호표 뽑아주시는 선생님들이 너무 친절하셔서 좋았습니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251209,QSN000000000003074,TAR000000011327621,ITM000000000001712,번호표발행기보다 앞에 서서 안내해주시는 분 아주 친절하심
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251209,QSN000000000003074,TAR000000011327901,ITM000000000001712,번호표 발급 및 키오스크 사용이 대해 직원 안내가 친절하였습니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251223,QSN000000000003074,TAR000000011632656,ITM000000000001712,"보안요원이 상세하게 물어봐서
번호표 찾기 쉽습니다"
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251224,QSN000000000003074,TAR000000011670269,ITM000000000001712,청원경찰분이  확인해서 서류준비라던지  없는번호 확인 이런것들이 빨라서
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251226,QSN000000000003074,TAR000000011720459,ITM000000000001712,들어가자마자 있고 청원경찰분이 뽑아 주십니다.
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251224,QSN000000000003074,TAR000000011675420,ITM000000000001712,들어가자마자 직원과 대기표를 뽑는 기계가 있습니다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20251224,QSN000000000003074,TAR000000011676817,ITM000000000001712,"자동문 열린 후 10걸음도 되지 않는 곳에 해당 기기가 있고, 옆에 직원분이 계셔 수월하게 이용 가능했습니다."
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20260121,QSN000000000003191,TAR000000012284212,ITM000000000001712,번호표 관련하여 경비가 하며.  담당자 포함 불  친절하다
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20260121,QSN000000000003191,TAR000000012277824,ITM000000000001712,Security guard 의 적극적인 협조성
영업점,대기,순번대기기의 이용 편리성 ,직원·보안요원의 번호표 대리발급 및 발급 보조 서비스,현장 인력이 번호표 발급을 직접 도와주거나 대리 발급해 기기 이용 장벽을 낮춥니다.,20260120,QSN000000000003191,TAR000000012251803,ITM000000000001712,청원 경찰분의 따뜻한 안내가 인상적이었습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250217,QSN000000000003074,TAR000000005354032,ITM000000000001712,입구 청원경찰분이 업무에대한것을 물어보시고 친절하게 해 주셨습니다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250219,QSN000000000003074,TAR000000005398459,ITM000000000001712,처음대하는 직원(경비?)분이 알아서 대기표를 뽑아주며 친절히 대응해줌
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250220,QSN000000000003074,TAR000000005423570,ITM000000000001712,동전교환요일이 수요일뿐이라 동전들고 대기중인데 입구보안요원?이 다른 대기고객이랑 대화하면서 요즘은 동전 모을필요가 없다는둥.. 자기는 동전때문에 카드만 쓴다는둥.. 동전바꾸러 간 사람 무안하게 옆에서 이런 얘기를 해서 기분이 나빴음..
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250226,QSN000000000003074,TAR000000005532472,ITM000000000001712,"여자선생님께서   친절하게   번호표를
뽑아주셨어요"
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250226,QSN000000000003074,TAR000000005533396,ITM000000000001712,번호표 발행기 앞에 너 계신분의 친절하고 센스있는 고객응대
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250227,QSN000000000003074,TAR000000005570475,ITM000000000001712,청원 경찰분이 문앞에서 잘 알려주셔서 도움이 되었습니다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250305,QSN000000000003074,TAR000000005628658,ITM000000000001712,입구에 계시는 안내직원 남성분이 너무나 대처를 잘해주심
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250306,QSN000000000003074,TAR000000005682798,ITM000000000001712,기계사용직전 청원경찰같은 남자분이 너무불친절함
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250408,QSN000000000003074,TAR000000006259858,ITM000000000001712,입구에서 부터 업무를 물어서 확인해주니 편안하다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250328,QSN000000000003074,TAR000000006095759,ITM000000000001712,고객의 업무파악후 안내를 지체없이 친절하게 안내.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250408,QSN000000000003074,TAR000000006259950,ITM000000000001712,방문 이유를 정확히 파악하시고 대처하는 것 같습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250524,QSN000000000003074,TAR000000006985619,ITM000000000001712,출입구에서 청원경찰분의 친절한 안내로 편히 이용하게 되네요.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250526,QSN000000000003074,TAR000000007024597,ITM000000000001712,입구 청원경찰인지 안내직원인지 모르지만 친절입니다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250602,QSN000000000003074,TAR000000007215145,ITM000000000001712,순번 대기표 뽑는 곳 주변의 직원분께서 너무 친절하셨습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250703,QSN000000000003074,TAR000000007898886,ITM000000000001712,보안직원분이 안내도 잘해주시고 친절하셔서 좋았습니다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250709,QSN000000000003074,TAR000000008029323,ITM000000000001712,청원경찰 분이 보려는 업무에 대한 파악을 빠르고 성의 있게 해주셨다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250714,QSN000000000003074,TAR000000008133920,ITM000000000001712,들어가면 청원경찰 그리고 누군가 같이 친절하게 초등 안내를 잘해준다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250723,QSN000000000003074,TAR000000008330454,ITM000000000001712,대기 안내를 해 주셨던 청원경찰분이 친절했습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250821,QSN000000000003074,TAR000000009002815,ITM000000000001712,넓고 쾌적한 대기공간과 친절한 청원경찰의 안내로
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20250821,QSN000000000003074,TAR000000009005979,ITM000000000001712,청원경찰분의 친절한 응대와 모든 직원들이 모두 친절합니다
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251107,QSN000000000003074,TAR000000010626559,ITM000000000001712,"경비하는분의 미소를 잃지않고 안내해주는 모습이 그 어떤 은행도 아마 없을것으로 생각합니다
입구에서부터 즐거운 방문이 되는 큰 이유입니다"
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251119,QSN000000000003074,TAR000000010820217,ITM000000000001712,안내원의 친절하고 신속한 안내와 담당자의 명확한 일처리를 해주었습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251127,QSN000000000003074,TAR000000011051062,ITM000000000001712,"방문시 입구 직원의 친절한
안내에 감사함  느낌ㆍ"
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251128,QSN000000000003074,TAR000000011074249,ITM000000000001712,무슨 업무인지  입구에서  친절하게  안내 해주어서요
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251226,QSN000000000003074,TAR000000011726430,ITM000000000001712,입구에 계신 분이 잘 안내해주셔서 빨리 업무를 마쳤습니다
