채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,가입기간 자유 설정 컴포넌트(개월+일 단위),기간을 세분 설정하려는 니즈가 명확하며 가입 화면의 핵심 입력 기능으로 고객 편의를 증대합니다.,20250102,QSN000000000003080,TAR000000004508773,ITM000000000001342,"정기예금 시 가입기간이 개월수로만 설정하게 되어 있어 매우 불편함. 날짜까지 설정할 수 있게 고객 중심의 서비스가 필수임.
예를 들면 가입기간이 5개월16일, 3개월20일  등으로 고객이 원하는 가입기간을 설정할 수 있어야 함.
21세기에 은행 편의주의적으로 고객을 무시한 배부른 경영을 하는 은행은 종국에는 고객으로 부터 외면당할 것임.
설문조사만 하지 말고 어떻게 고객의 의견이 반영되었는지 결과를 알려주어야 함."
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,가입기간 자유 설정 컴포넌트(개월+일 단위),기간을 세분 설정하려는 니즈가 명확하며 가입 화면의 핵심 입력 기능으로 고객 편의를 증대합니다.,20250324,QSN000000000003080,TAR000000005988928,ITM000000000001342,"상품가입이  모바일로 편하게 가입되며
가입기간을 조절할 수있어  좋습니다"
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250120,QSN000000000003080,TAR000000004890563,ITM000000000001342,상품을 클릭하면 상세하게 상품설명을 해줍니다 굳이 상담사를 필요로 하지 않음
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250311,QSN000000000003080,TAR000000005786896,ITM000000000001342,직접적으로 은행을 방문하지 않아도 자세한 상품 설명과 정보제공이 잘 되어 있음
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250311,QSN000000000003080,TAR000000005790656,ITM000000000001342,좀더 상세하게 알고 싶은 항목들이 잘 나오지 않는것 같아요
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250422,QSN000000000003080,TAR000000006477803,ITM000000000001342,가입하고자 하는 상품에 대해 자세하게 설명되어 있어서요
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250829,QSN000000000003080,TAR000000009225162,ITM000000000001342,연금관련 etf등 검색시 연동 ...프로세스 자료 제공이 너무 부족하다
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20250721,QSN000000000003080,TAR000000008245522,ITM000000000001342,"외환통장을 처음 개설했는데 보통예금 정기예금 적금 계좌 사이에 환전된 달러의 이동을 이해하는 것이 직관적이지 않음
환전수수료 차이도 있는 듯 하고 환전한 달러를 실물 인출하는 문제도 생각 보다 복잡함
해외에서 사용하다 남긴 미국 달러 동전들도 잔뜩 있는데 이걸 통장에 예치하는 것을 어떻게 해야 하는지 이런 정보는 어디서 ?을 수 있을까요?"
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,상품 상세정보 가이드 강화(FAQ/툴팁/절차 자료 연동),상품·용어·절차 이해 부족이 반복 제기되어 화면 내 상세·FAQ·자료·툴팁 연동이 정보 이해를 직접 개선합니다.,20260123,QSN000000000003187,TAR000000012329193,ITM000000000001342,"대출상품이용자입니다.
가능 상품 목록 확인 후 되돌아가서 다시 확인하는 절차가 오래 걸리고 에러가 나기도 하였습니다.
금융용어에 대한 설명이 별도로 안내가 되지 않아 확인하는데 시간이 소요 되었습니다.
명칭을 선택하면 또는 옆에 ?마크를 두어 한화면에서 바로 설명을 해주는 친절함이 있으면 좋겠습니다."
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,외화/ISA 등 특화상품 흐름·가이드 전용 화면(원금·이자·수수료 가시화 포함),특정 상품군의 구조와 절차를 시각화·단계화하여 초보자의 이해를 돕는 전용 화면이 필요합니다.,20250908,QSN000000000003080,TAR000000009434458,ITM000000000001342,ISA통장은 배당금이나 해지시나 가입시 수수료가 어디서 들어오고 얼마나 나갔는지 정확한 내 원금이 얼만지 알아볼수가 없습니다. 몇몇 상품에 대해 은행 직원분이 위탁상품이라서인지 국민은행 상품이 아니라고 모르는 경우도 있습니다. 해지가 다른 방식으로 된 경험이 있습니다.가령 이자까지 나오고 해지 된다거나 이자는 빼고 원금만 됐다거나 원하는 방식으로 된게 아니라서 남은 짜투리를 재투자했습니다.제가 가입한곳은 국민은행인데 처리가 제대로 된건지 혼돈을 주는 방식이고 국민은행으로 거래한것이니 만큼 상품들을 직원분들이 잘 알아야 할것 같습니다
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,외화/ISA 등 특화상품 흐름·가이드 전용 화면(원금·이자·수수료 가시화 포함),특정 상품군의 구조와 절차를 시각화·단계화하여 초보자의 이해를 돕는 전용 화면이 필요합니다.,20250721,QSN000000000003080,TAR000000008245522,ITM000000000001342,"외환통장을 처음 개설했는데 보통예금 정기예금 적금 계좌 사이에 환전된 달러의 이동을 이해하는 것이 직관적이지 않음
환전수수료 차이도 있는 듯 하고 환전한 달러를 실물 인출하는 문제도 생각 보다 복잡함
해외에서 사용하다 남긴 미국 달러 동전들도 잔뜩 있는데 이걸 통장에 예치하는 것을 어떻게 해야 하는지 이런 정보는 어디서 ?을 수 있을까요?"
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,외화/ISA 등 특화상품 흐름·가이드 전용 화면(원금·이자·수수료 가시화 포함),특정 상품군의 구조와 절차를 시각화·단계화하여 초보자의 이해를 돕는 전용 화면이 필요합니다.,20260116,QSN000000000003187,TAR000000012126305,ITM000000000001342,"외화통장개설했는데.. 처음하는사람들은 다소 어려움
쉽게 설명이 있으면 좋겠음
결국 은행가서 다시 만들고 설명들음
각각의 상품설명도 중요하지만 처음접하는 사람들의 상세 안내도 있었으면 좋겠음
예를 들면 1 외화입출금통장을 만든다 2 예금이나 적금중에 상품을 골라서 만든다 3 그통장에 입출금 통장에 있는 외화를 넣는다.. 같은 설명
또 한가지는 고객에 맞는 상품을 추천해주는 기능도 있으면 좋겠음"
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품몰 탐색형 콘텐츠/뉴스 피드(스타왕 퀴즈·글로벌 뉴스),퀴즈·뉴스 기반의 탐색/학습 터치포인트는 상품 탐색 동기를 높여 탐색 편의성을 강화합니다.,20250307,QSN000000000003080,TAR000000005723778,ITM000000000001342,금융상품에 대해 퀴즈로도 나와서 더 훑어보게 됩니다
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품몰 탐색형 콘텐츠/뉴스 피드(스타왕 퀴즈·글로벌 뉴스),퀴즈·뉴스 기반의 탐색/학습 터치포인트는 상품 탐색 동기를 높여 탐색 편의성을 강화합니다.,20250307,QSN000000000003080,TAR000000005727098,ITM000000000001342,스타왕 퀴즈 같은상퓸 너무너무 좋았어요 공부도하고 저축도 하고 아주좋은 상품이리고 생각합니다
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품몰 탐색형 콘텐츠/뉴스 피드(스타왕 퀴즈·글로벌 뉴스),퀴즈·뉴스 기반의 탐색/학습 터치포인트는 상품 탐색 동기를 높여 탐색 편의성을 강화합니다.,20251218,QSN000000000003080,TAR000000011549347,ITM000000000001342,개인의  시크릿성향이라서 조심스럽네요.국제시장 동향이라든지.세계금융뉴스라든지 글로벌소식이  다양했음 좋겠어요
KB 스타뱅킹,금융상품몰,금융상품의 다양성,온라인 예금 상품 라인업 확대(비대면 가입 가능 상품군 확충),비대면 가입 가능 예금이 제한적이라는 불만을 해소하기 위해 상품군 확충이 직접적 대안입니다.,20250320,QSN000000000003080,TAR000000005956649,ITM000000000001342,모든 상품이 비대면으로 모바일에서 가입되면 좋을텐데 안 되는 상품들이 있어서 아쉽습니다.
KB 스타뱅킹,금융상품몰,금융상품의 다양성,온라인 예금 상품 라인업 확대(비대면 가입 가능 상품군 확충),비대면 가입 가능 예금이 제한적이라는 불만을 해소하기 위해 상품군 확충이 직접적 대안입니다.,20250425,QSN000000000003080,TAR000000006581471,ITM000000000001342,예&amp;적금 상품이 다양하지 않다고 생각함. 특히 온라인으로 가입할 수 있는 예금 상품이 1개밖에 없어서 아쉬움
KB 스타뱅킹,금융상품몰,상품 추천의 적정성,우수/재가입 고객 우대금리 쿠폰 정책,고객 세그먼트 기반 우대 제공은 적합한 혜택 추천으로 만족도를 높입니다.,20250519,QSN000000000003080,TAR000000006915549,ITM000000000001342,장기우수고객에 대하여 금리우대쿠폰등 우대사항이 더 있었으면 좋겠습니다
KB 스타뱅킹,금융상품몰,상품 추천의 적정성,우수/재가입 고객 우대금리 쿠폰 정책,고객 세그먼트 기반 우대 제공은 적합한 혜택 추천으로 만족도를 높입니다.,20250529,QSN000000000003080,TAR000000007194200,ITM000000000001342,이율이 타은행에 비해 추가이율도 높지않고 재가입 경우 우대이율이 필요
KB 스타뱅킹,금융상품몰,금융상품몰 메뉴체계의 시인성,오케어 앱 링크/연동 진입 지원,관련 앱으로의 진입 링크 제공은 탐색 동선의 가시성을 높여 접근성을 개선합니다.,20250722,QSN000000000003080,TAR000000008304015,ITM000000000001342,오케어 어플 아무리 찾아도 나오지 않음. 이걸 고객센터까지 전화해서 상담원 연결하는 불편함. 링크하나 보내주거나 걸어주면 될 것 같지만 사정이 있으리라 생각함.(챗봇도 활용됐으면)
KB 스타뱅킹,금융상품몰,금융상품의 다양성,포인트 기반 금(골드) 구매 서비스,포인트로 금을 구매하는 기능은 상품·결제 포트폴리오 확장에 해당합니다.,20250826,QSN000000000003080,TAR000000009137244,ITM000000000001342,최근 포인트로 금구매를 몇번시도하다... 진행이 어려워서 결국 현금으로 구매함
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,관심 상품 상담사 연결 버튼/플로우,상품 정보에서 즉시 상담 연결은 가입 전 진입·문의 흐름을 원활하게 합니다.,20251030,QSN000000000003080,TAR000000010460951,ITM000000000001342,"관심있는금융상품을보면서
상담사연결이 힘든듯했습니다"
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,관심 상품 상담사 연결 버튼/플로우,상품 정보에서 즉시 상담 연결은 가입 전 진입·문의 흐름을 원활하게 합니다.,20251210,QSN000000000003080,TAR000000011377886,ITM000000000001342,"가입과정이 순탄치않다
물어보고 싶은게 많아 상담원이 필요하다"
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,관심 상품 상담사 연결 버튼/플로우,상품 정보에서 즉시 상담 연결은 가입 전 진입·문의 흐름을 원활하게 합니다.,20251208,QSN000000000003080,TAR000000011300743,ITM000000000001342,"우대금리를
어떻게 적용해야하는지 자세하게
안나옴
선택하니 고객센터 연결로 뜸 ..."
KB 스타뱅킹,금융상품몰,금융상품몰 메뉴체계의 시인성,홈 화면 AI 상담사 즉시 해결 진입,홈 화면에서 AI 상담 바로가기는 문제 해결 접근성을 높여 진입 가시성을 개선합니다.,20251017,QSN000000000003080,TAR000000010145101,ITM000000000001342,"내가 필요한 서비스 찾기 쉬워요
난중에 스타뱅킹 업그레이드 된다면 홈 화면에
AI상담사같은 기능이 들어가서 전화로 해결해야하는 부분을 바로 해결 할 수 있는 서비스가 있으면 더 편할듯합니다."
KB 스타뱅킹,금융상품몰,금융상품몰 메뉴체계의 시인성,이벤트 알림 구독/차단 관리,알림 과다/불편을 줄이고 필요한 정보만 노출해 탐색 동선의 명료성을 높입니다.,20251217,QSN000000000003080,TAR000000011528553,ITM000000000001342,"필요하지 않은 이벤트는 반복해서 계속 오고
정작 필요했던 이벤트는 알려주지않아 다 놓쳤네요.
알고나니 불쾌합니다."
KB 스타뱅킹,금융상품몰,금융상품몰 메뉴체계의 시인성,이벤트 알림 구독/차단 관리,알림 과다/불편을 줄이고 필요한 정보만 노출해 탐색 동선의 명료성을 높입니다.,20251218,QSN000000000003080,TAR000000011554176,ITM000000000001342,이벤트를 많이 하는거 같은데 이벤트 따로 응모하고 이벤트관련 상품 따로 응모하고 그점이 다소 불편한거 같다.
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,다계좌 동시 입금 기능(펀드),펀드 입금 시 다계좌 동시 처리로 가입/거래 흐름을 간소화합니다.,20251015,QSN000000000003080,TAR000000009978878,ITM000000000001342,펀드 입금시 다계좌 동시 입금 기능이 있으면 좋겠습니다.
KB 스타뱅킹,금융상품몰,상품 가입화면 진입의 원활성,청년드림적금 비대면 서류 자동제출,비대면으로 서류 자동 처리해 가입 진입 장벽을 낮춥니다.,20251015,QSN000000000003080,TAR000000010025667,ITM000000000001342,청년드림적금 가입 시 필요한 서류들을 번거롭게 따로 구비해서 제출하지 않아도 온라인 상으로 간편하게 해결되어 좋았다.
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,대환대출 가능 여부 사전 안내 배너,진입 전 가능 여부를 명확히 안내해 오해와 불필요한 시도를 줄입니다.,20260129,QSN000000000003187,TAR000000012460389,ITM000000000001342,"대환대출 시 현혹되는 문구로 대출를 유도했으나, 실제는 대환대출이 않되는 답변.
그러면 대환대출 권유는 왜 하는지 이해가 안됨.
국민은행 및 국민카드를 얼마나 오랬동안 이용했는데 내 금융 사정은 생각하지도 안고 기만적인 상술로 고객을 우습게 만들었음.
물론 직원이 아니라 뱅킹이지만
한마디로 더이상 거래하고싶지 않다는 생각이 생길 정도임."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,설문 응답 UI 개선(단일/다중 선택 토글·간편 폼),설문 인터랙션을 간소화하여 정보 수집 과정의 사용자 부담을 줄이고 탐색 흐름을 매끄럽게 합니다.,20251230,QSN000000000003080,TAR000000011806091,ITM000000000001342,"이 설문조사 문항을 도대체 누가, 왜 이렇게 설계한 것인지 궁금함.
설문 문항, 답변 방식 모두 매우 불편하고 상식적이지 않으며 응답하기 무척 귀찮고 어려움."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,최소가입금액 안내 및 소액 가능 상품 필터,최소금액 정보를 명확히 제공하고 소액 상품을 필터링해 탐색 효율을 높입니다.,20260122,QSN000000000003187,TAR000000012292169,ITM000000000001342,예금의 최소금액이 100만원이라서 소액으로는 이용할 수 없어서 불편했다
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,챗봇 적금 추가금리 안내 시나리오,챗봇에서 추가금리 정보를 즉시 안내해 정보 접근성과 이해를 높입니다.,20260122,QSN000000000003187,TAR000000012300417,ITM000000000001342,적금 추가금리 적용에 대해 쳇봇에 문의해도 대답을 못함
