채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250409,QSN000000000003074,TAR000000006258688,ITM000000000001707,"VIP라운지는 고객이 일말의 자부심을 느끼고 대우받는 느낌이 가질수 있는곳인데, 팀장 담당자는 은행 실무적 최고 경험자인데 온통 매너리즘에 빠져있고 라운지는 보안을 한답시고 밀실처럼 변질되어 오로지 본인의 영업실적을 쌓고 승진을 하기위한 선땍된 고객에게 집요한 영업을 하는 그들만의 편의적 공간으로 변질되고 있고 그것이 다수의 고객들은 불편하다고 하나같이 말 을 합니다. 기본적인 전화소통 마저도 팀장 임의대로 받지않고 통화가 되지않는다는 것이 말이 되겠습니까? 창구에서는 전화를 누가 받아도 받겠죠? 창구보다 못한 서비스가 되고있다."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250610,QSN000000000003074,TAR000000007347209,ITM000000000001707,"너무 보험상품판매를 유도합니다.
많은 국민은행 VIP라운지를 가봤지만
가장 불쾌합니다."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250702,QSN000000000003074,TAR000000007847412,ITM000000000001707,전 VIP  고객으로  VIP룸을 적극적으로  이용하고 있습니다. 기다는 동안  잡지와  차도 마시고요. 전  지안들에게  본인의 집과 가까운 국민은행 지점으로 방문하라고  귄학니다.
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250711,QSN000000000003074,TAR000000008075743,ITM000000000001707,넘 대기가 많고 VIP룸 사용하는데  다른 사람들이 거래내용이 뭔지를 다 알 수 있을 정도로 보호가 되지 않고 있다. 사생활보호가 안되는 곳에서 상담받는게  넘 넘 불편하다. 사생활보호가 전혀 안되는 상담실이 왜 VIP룸이라고 되어있는걸까요?
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250820,QSN000000000003074,TAR000000008969387,ITM000000000001707,"8월19일 업무처리는 문제없었고 괜찮았음
평소 vip룸 이용시 상품판매에만 집중하고 실적과 관련없는 일반업무는 관심이 없는듯한 태도.
겉으론 친절하나 실질적으론 거부감을 느끼도록 유도."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250820,QSN000000000003074,TAR000000008973930,ITM000000000001707,VIp&apos;실에서업무직원의업무를대하는태도가너무형식적이며딱탁함.귀찮아하는듯~정기적금을들으러갔는데다른상품을추천하기에나이가들어그런것않한다니까여기는그런것상담하는것이라며 내가느끼기에적금같은것은별로상관없다는듯~매우기분이나빴음~~
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250916,QSN000000000003074,TAR000000009624504,ITM000000000001707,저는 이사를 해서 좀 멀긴하지만 VIP라운지를 편리하게 이용할 수 있어 신자양점을 이용하고 있습니다~
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250916,QSN000000000003074,TAR000000009624377,ITM000000000001707,대체적으로 만족하나 VIP실이 없어서 아쉬워요
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250917,QSN000000000003074,TAR000000009654357,ITM000000000001707,VIP라운지 담당 서은주팀장님의 전문적인 업무지식및 고객의 NEEDS에 맞는 설명및 추천
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20250924,QSN000000000003074,TAR000000009799977,ITM000000000001707,VIP  용  전담  상담 창구에서   전담직원의  풍부한 업무 경험을 바탕으로한  상담을  받을수 있슴
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20251013,QSN000000000003074,TAR000000009932071,ITM000000000001707,"추천하고 싶은 의견이 없어서 선택한 것임.
영업사원이나, 고객응대 친절, 매장의 편안함,  응대도 청원과 매장 등에서
VIP실의 사용은 누가 할 수 있을까? VIP고객이 찾아 갔을 때 상품의 제한으로 사용할 수 없다."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20251208,QSN000000000003074,TAR000000011310814,ITM000000000001707,VIP룸 이용할때마다 빠른 처리와 정확한 업무를 할수있어좋다
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20251205,QSN000000000003074,TAR000000011261195,ITM000000000001707,"벽걸이달력때문에 몇번방문했는데 4일지급된다하여 당일11시쯤에방문하니 지급품이 소진되었다하면서 주지않아 많이실망하였 습니다.
매년 달력한권 요청하는게 다였는데  많이섭하네요 vip에서 아래로 떨어뜨리더니 이런대접까지받아 고민중입니다.
Vip룸에선  지급하는것 같은데."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20251222,QSN000000000003074,TAR000000011611275,ITM000000000001707,운좋게 VIP라운지가 비어있어서 빠르게 이용했어요.
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20251229,QSN000000000003074,TAR000000011753552,ITM000000000001707,"상담원인력부족.  대기시간 너무길다.
VIP룸 이용 힘듬 ( 응대인원 절대부족)
대기시간이 너무너무 길다."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20260102,QSN000000000003191,TAR000000011830302,ITM000000000001707,"고객들이 아무래도 직원들보다 상품지식이 없을 텐데 설명이 부족하다
전문성을 키워야할 듯"
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20260102,QSN000000000003191,TAR000000011829723,ITM000000000001707,집에서 제일 가까운 영업점이고 vip room 이용가능
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20260109,QSN000000000003191,TAR000000012009476,ITM000000000001707,범계점문제가 아니라 국민은행VIP실 이용자격에 대해 사전에 고객에게 인지시키지 않은점 60년 가까이 국민은행 국민카드만 이용한 사람으로써 불쾌한 경험입니다
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20260115,QSN000000000003191,TAR000000012140957,ITM000000000001707,"VIP ROOM 담당직원의 잦은 교체로 이전 상담 내용에 대한 연결이 극히 어려움.
최근 2~3년 사이에 1년을 근무한 직원이 없는것 같음"
영업점,내점/방문,객장안내의 원활성,VIP 라운지/VIP실 운영 및 이용 서비스,점포 내 특정 VIP 전용 공간과 그 운영·응대·편의 제공이 고객경험에 직접 영향을 주는 구체 접점입니다.,20260119,QSN000000000003191,TAR000000012213606,ITM000000000001707,지점내부가 쾌적하고 VIP룸은 편안하고 깨끗했습니다.
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20250411,QSN000000000003074,TAR000000006310398,ITM000000000001707,영업점 상담에 집중하도록 배려한 칸막이 시설이나 옆 상담 내용이 서로 섞이지 않아서 좋았습니다
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20250516,QSN000000000003074,TAR000000006871643,ITM000000000001707,"대기하면 밖을 볼수 있고
대기 기다림 편했습니다
조금 아쉬운점 상담시 상담사와
말소리가 잘안들립니다
옆자리  말소리랑 같이 들립니다
조금개선해야할것같습니다"
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20250619,QSN000000000003074,TAR000000007569071,ITM000000000001707,인테리어 개편을 통한 넓은 시야로 상담부스 분리가 인상적입니다
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20250804,QSN000000000003074,TAR000000008595601,ITM000000000001707,직원과의 상담 공간이 별도로 있으면 좋겠습니다. 너무 시끄러워서 가끔은 상담이 원활하지 않을 때가 있습니다.
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20250922,QSN000000000003074,TAR000000009756338,ITM000000000001707,일대일 면답 할수있어서 개인 정보 누출 염려가없어서 좋았?니다
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251017,QSN000000000003074,TAR000000010128829,ITM000000000001707,개인대출 목적으로 방문하였는데 별도의 공간에 마련된 상담 공간이 매우 대접 받는 느낌이 들었음.
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251022,QSN000000000003074,TAR000000010231350,ITM000000000001707,"이용고객 에 비해서 상담 직원 절대부족.
기업  /  개인  업무 분리로 더더욱 심화."
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251017,QSN000000000003074,TAR000000010125786,ITM000000000001707,옆에 고객 신경안쓰이게 칸막이가 좋았고 알아듣기 쉬운 설명이 좋았어요
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251030,QSN000000000003074,TAR000000010436295,ITM000000000001707,투자에대한 문의는  일반상담아닌 별도의 방에서 충분한시간을 가지고 상담해준다
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251104,QSN000000000003074,TAR000000010514522,ITM000000000001707,"기다리는 시간이 너무 길어서(1시간 20분) 고객의시간 가치는 염두에두지 않음이 느껴집니다. 그리고 새로 옮긴 장소와 전에 있던 장소의 고객좌석 배치가 전혀 바뀌지 않아서 &quot;왜 옮겼을까&quot; 의심했음. 그리고 직원들과 고객의 상담내용이 밖에서 들림. 진심으로, 40년 거래 은행 옮기는것 고민하게됨...."
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251104,QSN000000000003074,TAR000000010506597,ITM000000000001707,"상담을  위한 별도의 안락한 장소로
안정감있고 편안한   분의기 및 환경"
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251025,QSN000000000003074,TAR000000010301668,ITM000000000001707,대기 공간과   상담창구  거리가  다른곳과 비교적  가까워    모르는 사람들과  나의방문 목적을 의도치 않게 공유해 하게 되는것 같다
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20251118,QSN000000000003074,TAR000000010831879,ITM000000000001707,대기의자와 실내에 청결도가 별로였으며 대기자리와 상담이 분리되어있지않아 다른고객상담소리가 너무 크게 들렸음
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20260113,QSN000000000003191,TAR000000012043769,ITM000000000001707,"내부가 너무 좁고 상담부스가 너무 개방적으로 대기석과 가까워서 다른 분들의 상담내용이 프라이빗 하지않고, 어떤 직원분의 목소리가 얼마나 크던지 거기 상담하시는 분이 어떤 목적의 상담을 받는지 다 들리고, 실내가 음악도 없이 너무 조용하다보니  상담내용이  듣고싶지않아도 다 들려서 내 상담때 목소리를 자동으로 낮추게 되는 분위기."
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20260109,QSN000000000003191,TAR000000012014985,ITM000000000001707,"출장소(?)라 그런지 너무협소해서
다른사람 상담 내용도 다 들리고~~~
고객 신상 보안유지가 잘 안됨ㅋ"
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20260119,QSN000000000003191,TAR000000012208067,ITM000000000001707,직원과 상담시 칸막이가 있어서 그런지 무슨 말하는지 내용이 잘 안들림
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20260129,QSN000000000003191,TAR000000012483552,ITM000000000001707,"영업창구 칸막이로 편안한 창구공간이
분위기가  상담에 도움이 되었습니다."
영업점,내점/방문,객장안내의 원활성,프라이빗 상담 공간(개별 상담실/부스) 및 음향 프라이버시,상담 내용 보호와 소음 차단을 위한 별도 상담실·부스·칸막이 등 구체 시설이 고객 경험에 핵심입니다.,20260130,QSN000000000003191,TAR000000012511337,ITM000000000001707,"VVIP 고객 업무처리 능력은 일반 창구보다 못합니다
출입구 들어가면서 두번째 룸 (출입구 안쪽)
1) 환전 (불 친절 : 원하는 금액대로 처리못해줌)
2) 현금 입금처리 (직원 실수 -5만원 / 본인 책상위)
전체적인 응대 업무처리 능력 미흡
*매번 한 사람은 똑같은 업무처리 방식으로 불편함☆ 출입구 첫번째 룸 직원은 매우 훌륭 &amp; 만족"
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20250109,QSN000000000003074,TAR000000004702274,ITM000000000001707,영업점 방문을 통해 동전 주화 입금을 원활하게 했다.
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20250522,QSN000000000003074,TAR000000006984901,ITM000000000001707,주거지 근처에 국민은행 병점점이 있는데 여기는 동전 교환 업무가 안되서 어쩔 수 없이 좀 더 거리가 있는 병점중앙점을 이용하게 됐습니다.
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20250908,QSN000000000003074,TAR000000009453450,ITM000000000001707,"동전 모아서 지점 방문했는데.. 목요일에만 한다고 하시고… 500원, 100원 각 금액으로 분류해서 와야한다고 하시고…아니 몇년전에도 기계로 다 하던걸 역행하나요? 직원 잘못이 아니라 은행 잘못인것같아요국민은행 생각좀 하고 매장 운영하셨으면 좋겠습니다"
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20251104,QSN000000000003074,TAR000000010517816,ITM000000000001707,예전처럼 동전 교환하는 기계 있으면 좋을것 같은데..
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20260106,QSN000000000003191,TAR000000011917620,ITM000000000001707,"온라인뱅킹을 주로 이용하다보니 영업점을 잘 이용하지도 않았지만, 저금통을 털어서 동전과 지폐를 무겁게 분류해서 들고 갔는데 목요일 오전에만 동전을 받는다고.. 지폐만 입금되고 동전을 입금을 못하고 다시 들고 와야 했어요. 영업점 이용을 자주 하지 않는 사람은 (저는 차도 없었는데)이런 번거로움을 감수 해야한다는게 속상했습니다. 리모델링 후 영업점이 좁아져서 기다리는데 앉을 자리도 부족했어요..나중에 자리가 나서 앉기는 했지만 무거운 동전도 이고 이걸 기다리는 사람은 영업점에 유두리가 없지 않았나 싶은 생각이 많이 들어서영업점이용은비"
영업점,내점/방문,영업시간 탄력성,동전·주화 업무 취급 및 요일제 운영(입금/교환),동전 입금·교환의 취급 지점/요일제·기기 비치 여부가 방문 시 이용 가능 여부에 직결됩니다.,20260115,QSN000000000003191,TAR000000012147289,ITM000000000001707,"잔돈 교환기 없음
잔돈 주면 고객한테 100개단위로
세서 달라고함"
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결/안내 시스템,지점과의 직통 연결 불가 및 콜센터 경유 등 안내 프로세스가 내점 이전 문의 경험을 좌우합니다.,20250115,QSN000000000003074,TAR000000004816932,ITM000000000001707,강릉점이 아니라 고객센터에서 이미 0점 강릉점으로 바로 직통번호로 연결도 안해줌
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결/안내 시스템,지점과의 직통 연결 불가 및 콜센터 경유 등 안내 프로세스가 내점 이전 문의 경험을 좌우합니다.,20250121,QSN000000000003074,TAR000000004916635,ITM000000000001707,신내 지점이 너무 한쪽에 치우쳐 있고 전화문의가 어렵다.
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결/안내 시스템,지점과의 직통 연결 불가 및 콜센터 경유 등 안내 프로세스가 내점 이전 문의 경험을 좌우합니다.,20250526,QSN000000000003074,TAR000000007028860,ITM000000000001707,"응대가 어렵고 지점과 통화 불과
절대 불가 정말 싫타"
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결/안내 시스템,지점과의 직통 연결 불가 및 콜센터 경유 등 안내 프로세스가 내점 이전 문의 경험을 좌우합니다.,20251023,QSN000000000003074,TAR000000010263076,ITM000000000001707,직통전화없어서본점콜센타전화해서연결이잘안되어전해준다는데5시간만에다시콜센타전화해서담당자와통화해습니다
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결/안내 시스템,지점과의 직통 연결 불가 및 콜센터 경유 등 안내 프로세스가 내점 이전 문의 경험을 좌우합니다.,20251022,QSN000000000003074,TAR000000010235173,ITM000000000001707,"영업점과통화가 힘듬
상담원을 통해서 하다보니 시간이 배로 걸림"
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20250825,QSN000000000003074,TAR000000009085924,ITM000000000001707,"금요일 방문하였으나
영업점 정면 벽에 걸린 큰 달력은
수요일 날짜에 아직 머물러 있었음
(여러 직원들중 한사람도 보지 못했다는 안일함)"
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20251203,QSN000000000003074,TAR000000011194629,ITM000000000001707,"예금하면서 달력좀 미리달라요청했는데
너무나냉철하게거절 2일날못받으면
받을수가없기때문에. 꼭 국민은행달력이
필요해서 요청한것임"
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20251203,QSN000000000003074,TAR000000011197731,ITM000000000001707,대기시간 길고 12월 초인데 달력도 재고 부족?으로 못받아서
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20251205,QSN000000000003074,TAR000000011260951,ITM000000000001707,"고객차벼ㄹ
달력배부도 형평상 이해못함
고객차별대우에 아주불만"
