채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20250205,QSN000000000003080,TAR000000005131504,ITM000000000001410,가입 후 만기 재예치나 만기 통장 입금 등 필요에 따라 쉽게 조정이 가능해 편리합니다.
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20250605,QSN000000000003080,TAR000000007294090,ITM000000000001410,만기시 자동 재예치 되고 해지도 편하게 할 수 있어서 좋습니다
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20250512,QSN000000000003080,TAR000000006794733,ITM000000000001410,"만기일이후 주거래통장에 자동으로 입금되는 시스템도입이 필요한되도  실행하지 않는것이
싫어서"
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20250605,QSN000000000003080,TAR000000007290046,ITM000000000001410,비대면 자그마한 적금 만기되면 자동으로 내 계좌에 들어와서 참 편리했읍니다
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20250619,QSN000000000003080,TAR000000007587544,ITM000000000001410,만기예정일 알림이 빠르고 해지 입금시간도 빠르다
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20251229,QSN000000000003080,TAR000000011740477,ITM000000000001410,만기후 재예치 선택이라든가 통장으로 자동 입금 선택이 가능해서 편리함
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20260115,QSN000000000003187,TAR000000012126201,ITM000000000001410,"친절하고,만기자동해제 입금으로 은행에 가지않고 편리하게 할수 있어서"
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,만기 처리 옵션(자동 재예치/자동 입금) 설정,만기 후 재예치 또는 지정계좌 자동 입금 등 처리 방식을 가입 시점에 선택·설정하려는 요구가 명확함.,20251028,QSN000000000003080,TAR000000010386665,ITM000000000001410,자동재예치시 휴일일경우 평일로 연기되어 자동재예치되는점이 아쉬움
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,가입기간 일 단위 지정(일·개월 커스텀),월 단위만 제공되는 현 제약을 지적하며 일 단위까지 기간을 커스텀 지정하려는 필요가 반복 제기됨.,20250102,QSN000000000003080,TAR000000004508773,ITM000000000001410,"정기예금 시 가입기간이 개월수로만 설정하게 되어 있어 매우 불편함. 날짜까지 설정할 수 있게 고객 중심의 서비스가 필수임.
예를 들면 가입기간이 5개월16일, 3개월20일  등으로 고객이 원하는 가입기간을 설정할 수 있어야 함.
21세기에 은행 편의주의적으로 고객을 무시한 배부른 경영을 하는 은행은 종국에는 고객으로 부터 외면당할 것임.
설문조사만 하지 말고 어떻게 고객의 의견이 반영되었는지 결과를 알려주어야 함."
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,가입기간 일 단위 지정(일·개월 커스텀),월 단위만 제공되는 현 제약을 지적하며 일 단위까지 기간을 커스텀 지정하려는 필요가 반복 제기됨.,20250915,QSN000000000003080,TAR000000009587317,ITM000000000001410,하나은행의 경우 예금 만기일을 일단위로 지정 가능한데 국민은행은 여러번 건의 했음에도 월단위로만 가능한 점이 아쉬움.
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,가입기간 일 단위 지정(일·개월 커스텀),월 단위만 제공되는 현 제약을 지적하며 일 단위까지 기간을 커스텀 지정하려는 필요가 반복 제기됨.,20260223,QSN000000000003187,TAR000000012999235,ITM000000000001410,예금 기간 선택이 날짜지정까지 자유롭지 않고 개월수로만 되어있어 불편함
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20250206,QSN000000000003080,TAR000000005165856,ITM000000000001410,해당 관련 내용을 자동으로 설정 알림을 받을 수 있어서 좋았습니다
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20250521,QSN000000000003080,TAR000000006968463,ITM000000000001410,상품 만기알림이 수시로 온다. 고객관리 차원에서 그러는거라고 생각한다.
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20250619,QSN000000000003080,TAR000000007587544,ITM000000000001410,만기예정일 알림이 빠르고 해지 입금시간도 빠르다
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20250717,QSN000000000003080,TAR000000008200560,ITM000000000001410,만료시 원금 이자 계산편하고 해지전알림 해지후자동처리부분은 타은행도 있겠지만 편해요ㅡ달라지는 이율로 그날그날보니 좋음
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20250722,QSN000000000003080,TAR000000008307017,ITM000000000001410,금리뿐아니라 이자 만기시 알림서비스을 해주어서요
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20251107,QSN000000000003080,TAR000000010646466,ITM000000000001410,"미리 알림받아서 좋아요.
잊고있다가 목돈이 들어오니.
열심히 적금 한보람.
뿌듯하다"
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20251014,QSN000000000003080,TAR000000009992405,ITM000000000001410,"가입한 상품에 대한 메세자 알림으로 자주
접하게 됩니다."
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20251202,QSN000000000003080,TAR000000011108477,ITM000000000001410,5년전 상품 가입후 잊고 있는 상품 이윤 및 맞춤형으로 꾸준하게 관리해주심
KB 스타뱅킹,상품가입,상품가입중 상담 연결 편의성,만기·해지 사전 알림 및 자동 처리 알림,가입·만기·해지 단계에서 사전 알림과 개인화 관리 알림이 고객 의사결정과 일정 관리에 직접 도움을 줌.,20260223,QSN000000000003187,TAR000000013003255,ITM000000000001410,오랜 주거래 은행으로 이용편의가 점진적으로 개선 중이며 우대쿠폰 알림지급 등 금융거래에 유익함
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20250429,QSN000000000003080,TAR000000006640494,ITM000000000001410,이건 추천한느데 왜 비추천 사유를 선택하라는건지모르겟다
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20250514,QSN000000000003080,TAR000000006839345,ITM000000000001410,투자성향의 기록이나 상품들이 본인의 성향에 맞게 나옴
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20250528,QSN000000000003080,TAR000000007135091,ITM000000000001410,"본인 투자 성향에 맞는 상품 추천 및 가입이 쉬움.
그리고, 상품 가입간 투자권유 직원은 왜 있는지?"
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20250616,QSN000000000003080,TAR000000007494902,ITM000000000001410,투자성향 이상의 상품은 화면에 표시조차 안되어 안심? 수 있습니다
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20251217,QSN000000000003080,TAR000000011526966,ITM000000000001410,내가 원하는 조건(기간 원화 외화여부 고이율 순으로 ) 조히가능한 점에 만족
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20251215,QSN000000000003080,TAR000000011423090,ITM000000000001410,"내게 맞는 조건, 유리한 조건의 검색이 가능합니다"
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,조건 기반 상품 검색·추천 및 위험도 비노출,"기간·통화·금리 등 조건 검색과 투자성향 기반 추천, 위험 초과 상품 비노출은 가입 전 정보 탐색과 안전성 확보에 핵심.",20251103,QSN000000000003080,TAR000000010476963,ITM000000000001410,적금추천시 나의 금리는 나중에 나와서 취소한 적 있음
KB 스타뱅킹,상품가입,본인인증 확인 및 보안성,생체·간편 로그인 본인인증 선택,비대면 가입 과정에서 간편/생체 인증과 로그인 연계 한도 정책 안내가 보안성과 편의성에 직결됨.,20251208,QSN000000000003080,TAR000000011294515,ITM000000000001410,생체로그인.간편로그인으로 빠르고 편리하게 이용해서 좋아요
KB 스타뱅킹,상품가입,본인인증 확인 및 보안성,생체·간편 로그인 본인인증 선택,비대면 가입 과정에서 간편/생체 인증과 로그인 연계 한도 정책 안내가 보안성과 편의성에 직결됨.,20260204,QSN000000000003187,TAR000000012615531,ITM000000000001410,"가입한지 20년이 넘은 은향인데 베대면 예전계좌를 쓰지않아 비대면 계좌를 개설하고 여유자금 관라를 할려고 했었는데 자금이체가 30만원 밖에 되지않아 은행에 방문했었는데
비대면 계좌라 어쩔수 없다고하여 5개은행에 분산하여 관리하며
국민은행은 소액이체 계좌로 활용함
지금은 100만원 이체까지 가능함"
KB 스타뱅킹,상품가입,본인인증 확인 및 보안성,생체·간편 로그인 본인인증 선택,비대면 가입 과정에서 간편/생체 인증과 로그인 연계 한도 정책 안내가 보안성과 편의성에 직결됨.,20260209,QSN000000000003187,TAR000000012722571,ITM000000000001410,로그인이 쉽고 1일 송금한도 금액이 커서 만족함!
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20250423,QSN000000000003080,TAR000000006534555,ITM000000000001410,정기예금 가입하는데 통장 잔액을 먼저 볼수있게좀
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20251028,QSN000000000003080,TAR000000010383410,ITM000000000001410,"이율 가입한도 정보한눈에
다양한상품구성
내게맞는상품선택
쉽게사용했어요"
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20251103,QSN000000000003080,TAR000000010473876,ITM000000000001410,"여러 상품에 대한 정보가 잘 나타나 있어 이에 대해 잘 알 수 있고, 적절한 상품을 선택할 수 있다."
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20251105,QSN000000000003080,TAR000000010581226,ITM000000000001410,금융상품 가입이 간편하고  종류를 한눈에 보고 선택할수 있어 자주 이용하는 편임
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20251111,QSN000000000003080,TAR000000010705698,ITM000000000001410,"앞서 적었듯이 상품들 찾기 쉬웠고, 심플하면서 깔끔한 상품 구성들이 아주 좋았어요."
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,가입 화면 핵심 정보 한눈에 보기(잔액·금리·한도),"가입 화면에서 통장 잔액, 금리, 가입 한도, 외화 계좌 잔고/최대 가능액을 즉시 표시하면 의사결정과 입력 오류가 감소함.",20250916,QSN000000000003080,TAR000000009640190,ITM000000000001410,외화 정기 예금 하려면 외화보통계좌 잔고 내가 얼마 있는지 항상 조회해서 외어냐 하나.. 당연히 계좌 리스트만 선택해도 잔고 나오던가 최대 얼마에 얼마 한건지 나와야지
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,예상 해지금액 날짜별 조회,날짜별 예상 해지금액 조회는 해지 의사결정에 필요한 구체 정보로 별도 기능으로 가치가 큼.,20250519,QSN000000000003080,TAR000000006915549,ITM000000000001410,금융상품 가입후 예상해지금액을 날짜별로 조회할 수 있어 편리합니다
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,예상 해지금액 날짜별 조회,날짜별 예상 해지금액 조회는 해지 의사결정에 필요한 구체 정보로 별도 기능으로 가치가 큼.,20250602,QSN000000000003080,TAR000000007224847,ITM000000000001410,돈을 꾸준히 저축한 경우의 해지예상금액 조회도 가능했으면 좋겠다
KB 스타뱅킹,상품가입,가입절차의 업무연속성,가입 단계별 안내 링크 제공,가입 순서에 맞춘 안내 링크 제공은 단계 간 이탈을 줄이고 업무 연속성을 높임.,20250108,QSN000000000003080,TAR000000004682574,ITM000000000001410,가입 순서에 따라 궁금한 정보의 제공 링크가 좋았음
KB 스타뱅킹,상품가입,가입절차의 업무연속성,가입 필요 서류 자동 발급/제출,비대면 가입에서 필요한 서류를 자동 생성·제출하면 절차가 매끄럽고 이탈이 줄어듦.,20260105,QSN000000000003187,TAR000000011866434,ITM000000000001410,"뭐 안되는 은행 어플은 없겠지만, 가입 필요 서류들이 자동으로 발급되는게 편리하다."
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,상품 쿠폰/포인트 혜택 연동 및 중복 적용 정책 안내,쿠폰 기반 혜택 연동과 포인트·쿠폰 중복 제한은 가입 혜택 의사결정에 중요한 정보로 사전 안내가 필요함.,20250627,QSN000000000003080,TAR000000007785091,ITM000000000001410,포인트와 금융쿠폰 적용이 중복되지 않아서 번거로움
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,상품 쿠폰/포인트 혜택 연동 및 중복 적용 정책 안내,쿠폰 기반 혜택 연동과 포인트·쿠폰 중복 제한은 가입 혜택 의사결정에 중요한 정보로 사전 안내가 필요함.,20250909,QSN000000000003080,TAR000000009429812,ITM000000000001410,상품을 가입 할때는 이벤트나 금리 쿠폰이 있을때 기입하됩니다.
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,상품 쿠폰/포인트 혜택 연동 및 중복 적용 정책 안내,쿠폰 기반 혜택 연동과 포인트·쿠폰 중복 제한은 가입 혜택 의사결정에 중요한 정보로 사전 안내가 필요함.,20251215,QSN000000000003080,TAR000000011424036,ITM000000000001410,가끔 금융상품 가입시 이용할 수 있는 쿠폰을 받아 가입을 고민한 적이 있어요. 타사와 비교해서 금리가 조금낮아 가입을 포기한 적이 있기도 하지만 인부 목돈이 생겼을 때 조금씩  예금도 하고 적금 상품도 가입했습니다 절차가 간편하고 앱을 통해서 관리가 가능해서 좋습니다
KB 스타뱅킹,상품가입,가입정보 안내의 충분성,상품 쿠폰/포인트 혜택 연동 및 중복 적용 정책 안내,쿠폰 기반 혜택 연동과 포인트·쿠폰 중복 제한은 가입 혜택 의사결정에 중요한 정보로 사전 안내가 필요함.,20260223,QSN000000000003187,TAR000000013003255,ITM000000000001410,오랜 주거래 은행으로 이용편의가 점진적으로 개선 중이며 우대쿠폰 알림지급 등 금융거래에 유익함
KB 스타뱅킹,상품가입,상품 가입정보 입력 편의성,상품 공유 기능,상품 정보를 가족·지인과 공유해 의사결정을 돕는 기능에 대한 명시적 요구가 있음.,20250722,QSN000000000003080,TAR000000008303923,ITM000000000001410,상품을 같이 공유하거나 같이 하고 싶은 상품이 부족. 공유기능도 부족 안보인다
