채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20250916,QSN000000000003074,TAR000000009624377,ITM000000000001707,대체적으로 만족하나 VIP실이 없어서 아쉬워요
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20251222,QSN000000000003074,TAR000000011611275,ITM000000000001707,운좋게 VIP라운지가 비어있어서 빠르게 이용했어요.
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20251229,QSN000000000003074,TAR000000011753552,ITM000000000001707,"상담원인력부족.  대기시간 너무길다.
VIP룸 이용 힘듬 ( 응대인원 절대부족)
대기시간이 너무너무 길다."
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20260102,QSN000000000003191,TAR000000011829723,ITM000000000001707,집에서 제일 가까운 영업점이고 vip room 이용가능
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20260109,QSN000000000003191,TAR000000012009476,ITM000000000001707,범계점문제가 아니라 국민은행VIP실 이용자격에 대해 사전에 고객에게 인지시키지 않은점 60년 가까이 국민은행 국민카드만 이용한 사람으로써 불쾌한 경험입니다
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20260115,QSN000000000003191,TAR000000012140957,ITM000000000001707,"VIP ROOM 담당직원의 잦은 교체로 이전 상담 내용에 대한 연결이 극히 어려움.
최근 2~3년 사이에 1년을 근무한 직원이 없는것 같음"
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20260119,QSN000000000003191,TAR000000012213606,ITM000000000001707,지점내부가 쾌적하고 VIP룸은 편안하고 깨끗했습니다.
영업점,내점/방문,객장안내의 원활성,VIP 라운지/룸 운영 및 대기 시스템,"VIP 전용 라운지/룸의 운영, 대기, 인력 배치, 이용자격 안내 등은 고객이 직접 이용하는 명확한 접점입니다.",20260304,QSN000000000003191,TAR000000013284231,ITM000000000001707,최근 언남지점을 방문하면 고객을 위하기보다 내부 직원들의 근로조건만 맞추는 것 같다.  창구에 앉은 직원들도 고객이 대부분 노약자들이어서 그런지 상담시간이 너무 오래 걸린다. 안내직원의 말을 들으면 언남지점내 직원을 축소하여 직원 공석이 많다고 한다 그러니 대기시간이 늘어나고 고객들은 불평을 하게된다. VIP실도 대기시간이 오래걸려 대부분 일반창구를 이용하게 된다. 일 하나에도 뭔 싸인하는게 그렇게 많은지 시간이 많이 걸린다. 평생 국민은행만 이용했었는데 국민은행의 장점이 없어지는것같아 우체국이나 농협을 이용해볼까 생각이 든다
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250108,QSN000000000003074,TAR000000004665116,ITM000000000001707,간단하게 VIP실로 가면 모든 업무를 처리해 준다.
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250109,QSN000000000003074,TAR000000004697868,ITM000000000001707,오랜시간 단골영업점이며 VIP실에서 완벽하게 일처리를 해주셔서 입니다.
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250207,QSN000000000003074,TAR000000005176459,ITM000000000001707,간단한 업무였고 우수고객실에서 쉽게 처리할 수 있었음.
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250410,QSN000000000003074,TAR000000006308969,ITM000000000001707,"예금 창구에서 대기 시간이 길고 특히 남성직원이 업무처리가 상당히 늦어서 남은 창구 하나로 처리해야되서
고객대기 시간이 길어짐  한참 있다가 윗층에 vip창구
직원이 내려  와서 커버해줘서 저희는 업무 정기예금 만기연장 마치고 내려와서 보니까  그 남직원이 아직도 그 손님과 계속 업무 하고 있었습니다
남직원시 신속 업무처리 능력이 부족해 보입니다
손님은 많은데 창구 2개로 가동했고 그나마 한개는 남직원이 너무 시간 잡아서  아무튼 마치고 나가는데 기분이 좋지 않았습니다"
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250514,QSN000000000003074,TAR000000006825874,ITM000000000001707,일반 업무 뿐만 아니라 외환 업무 등 다양한 서비스를 원스탑으로 경험할 수 있어서..
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20250924,QSN000000000003074,TAR000000009799977,ITM000000000001707,VIP  용  전담  상담 창구에서   전담직원의  풍부한 업무 경험을 바탕으로한  상담을  받을수 있슴
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20251013,QSN000000000003074,TAR000000009932071,ITM000000000001707,"추천하고 싶은 의견이 없어서 선택한 것임.
영업사원이나, 고객응대 친절, 매장의 편안함,  응대도 청원과 매장 등에서
VIP실의 사용은 누가 할 수 있을까? VIP고객이 찾아 갔을 때 상품의 제한으로 사용할 수 없다."
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20251208,QSN000000000003074,TAR000000011310814,ITM000000000001707,VIP룸 이용할때마다 빠른 처리와 정확한 업무를 할수있어좋다
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20251205,QSN000000000003074,TAR000000011261195,ITM000000000001707,"벽걸이달력때문에 몇번방문했는데 4일지급된다하여 당일11시쯤에방문하니 지급품이 소진되었다하면서 주지않아 많이실망하였 습니다.
매년 달력한권 요청하는게 다였는데  많이섭하네요 vip에서 아래로 떨어뜨리더니 이런대접까지받아 고민중입니다.
Vip룸에선  지급하는것 같은데."
영업점,내점/방문,객장안내의 원활성,VIP 전용 창구/원스톱 처리 서비스,VIP 또는 원스톱 전용 창구에서 업무를 일괄/신속 처리하는 구체적 서비스가 반복 언급되었습니다.,20251209,QSN000000000003074,TAR000000011325668,ITM000000000001707,영업마감시간이 임박하였음에도 불구하고 주차관리인 및 내부 보안요원의 신속하고 친절한 안내와 데스크직원의 전문성으로 신속한 업무 해결에 감명받았음.
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20250109,QSN000000000003074,TAR000000004702274,ITM000000000001707,영업점 방문을 통해 동전 주화 입금을 원활하게 했다.
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20250116,QSN000000000003074,TAR000000004812323,ITM000000000001707,집에있는 동전을 입금하러갔는데 마음이 좀 불편했어요
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20250116,QSN000000000003074,TAR000000004834760,ITM000000000001707,"실제 창구인원이!적어 대기시간 너무길다
동전 입금상황개선 필요함
실제 해보니 가격대비 너무 시간소비가커서
입금을 꺼려할듯합니다.
동전수거가 안되면 경제적으로도 손실이라생각됩니다"
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20250522,QSN000000000003074,TAR000000006984901,ITM000000000001707,주거지 근처에 국민은행 병점점이 있는데 여기는 동전 교환 업무가 안되서 어쩔 수 없이 좀 더 거리가 있는 병점중앙점을 이용하게 됐습니다.
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20250908,QSN000000000003074,TAR000000009453450,ITM000000000001707,"동전 모아서 지점 방문했는데.. 목요일에만 한다고 하시고… 500원, 100원 각 금액으로 분류해서 와야한다고 하시고…아니 몇년전에도 기계로 다 하던걸 역행하나요? 직원 잘못이 아니라 은행 잘못인것같아요국민은행 생각좀 하고 매장 운영하셨으면 좋겠습니다"
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20251104,QSN000000000003074,TAR000000010517816,ITM000000000001707,예전처럼 동전 교환하는 기계 있으면 좋을것 같은데..
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20260106,QSN000000000003191,TAR000000011917620,ITM000000000001707,"온라인뱅킹을 주로 이용하다보니 영업점을 잘 이용하지도 않았지만, 저금통을 털어서 동전과 지폐를 무겁게 분류해서 들고 갔는데 목요일 오전에만 동전을 받는다고.. 지폐만 입금되고 동전을 입금을 못하고 다시 들고 와야 했어요. 영업점 이용을 자주 하지 않는 사람은 (저는 차도 없었는데)이런 번거로움을 감수 해야한다는게 속상했습니다. 리모델링 후 영업점이 좁아져서 기다리는데 앉을 자리도 부족했어요..나중에 자리가 나서 앉기는 했지만 무거운 동전도 이고 이걸 기다리는 사람은 영업점에 유두리가 없지 않았나 싶은 생각이 많이 들어서영업점이용은비"
영업점,내점/방문,객장안내의 원활성,동전 입금·교환 운영 및 전담 창구/기기 안내,동전 관련 입금·교환의 창구·기기·운영 정책 안내는 고객 처리에 직접 영향하는 구체 접점입니다.,20260115,QSN000000000003191,TAR000000012147289,ITM000000000001707,"잔돈 교환기 없음
잔돈 주면 고객한테 100개단위로
세서 달라고함"
영업점,내점/방문,객장안내의 원활성,화장실 이용 접근성 및 편의시설 상태 안내,"화장실 이용 가능 여부, 칸 수, 비품(비누·휴지·비데) 등은 고객이 직접 사용하는 시설 정보로 중요합니다.",20250210,QSN000000000003074,TAR000000005216347,ITM000000000001707,"화장실이용불편
손님앉는의자 및칸막이시설넘 답답함"
영업점,내점/방문,객장안내의 원활성,화장실 이용 접근성 및 편의시설 상태 안내,"화장실 이용 가능 여부, 칸 수, 비품(비누·휴지·비데) 등은 고객이 직접 사용하는 시설 정보로 중요합니다.",20250617,QSN000000000003074,TAR000000007514843,ITM000000000001707,깨끗하고 코웨이비데를 쓸 수 있는 화장실이 좋았다.
영업점,내점/방문,객장안내의 원활성,화장실 이용 접근성 및 편의시설 상태 안내,"화장실 이용 가능 여부, 칸 수, 비품(비누·휴지·비데) 등은 고객이 직접 사용하는 시설 정보로 중요합니다.",20250711,QSN000000000003074,TAR000000008054613,ITM000000000001707,"화장실이 불편하고 비누도없음.
기계만진뒤 손씻기 되지않음"
영업점,내점/방문,객장안내의 원활성,화장실 이용 접근성 및 편의시설 상태 안내,"화장실 이용 가능 여부, 칸 수, 비품(비누·휴지·비데) 등은 고객이 직접 사용하는 시설 정보로 중요합니다.",20251202,QSN000000000003074,TAR000000011142920,ITM000000000001707,화장실이 한칸만 이용가능하고  휴지도 비치되어있지 않아요
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250203,QSN000000000003074,TAR000000005062540,ITM000000000001707,대기사람대비 앉을 자리가 많지 않아 서있는 사람이 많았어요
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250206,QSN000000000003074,TAR000000005115587,ITM000000000001707,앉는 곳 의자가 확연히 편한 곳과 불편한 곳이 나뉘어 있었고 등받이 없는 의자에 강요하듯이 앉으라고 하셨습니다. 지금 생각해보니 불쾌한 지점인 것 같습니다.
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250211,QSN000000000003074,TAR000000005228882,ITM000000000001707,상면협소 의자부족   시끄럽고  실내온도가 높아 불쾌지수 높음  대기시간 김~
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250224,QSN000000000003074,TAR000000005489714,ITM000000000001707,입출금 업무를 위해 대기하는 동안 고객을 위한 앉는 좌석이 매우 불편함. 유치원시설도 아니고 뒷받침도 없는 작은 의자가 매우 불편ㅇ사여 서서 대기하고 있었음. 특히 노인붇들의 방문이 많을텐데 너무 배려없는 의자였음
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250407,QSN000000000003074,TAR000000006241232,ITM000000000001707,"대기 시간동안 얼룩진 소파도 찝찝했고
히터 너무 틀어서 답답하고 숨막혔어요
상인점은 갈때마다 고객대기하는곳이 좀 답답느낌이 들었어요 사람 많을때는 정말 기겁합니다"
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250611,QSN000000000003074,TAR000000007379190,ITM000000000001707,"가까운 위치라 좋고, 영엄점 내 대기 공간이 여유로워 편리하다."
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250808,QSN000000000003074,TAR000000008711976,ITM000000000001707,"기다리는 동안
비치된 그림책이 너무 좋았어요
아이들뿐아니라 어른에게도
마음에 와닿는 그럼 감동의 그림책
선정이 좋았습니다"
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20250926,QSN000000000003074,TAR000000009864998,ITM000000000001707,"해당사항이 없어서 안내표시로 답을했어요.
영업점 입구와 각 상담원과의 거리가 너무 가까워서 실내가 답답하게 느껴지고
고객중 여성분이 스피커로 통화하는데
계속 듣고 상담을 받아야하는게 불편했어요."
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20251118,QSN000000000003074,TAR000000010831879,ITM000000000001707,대기의자와 실내에 청결도가 별로였으며 대기자리와 상담이 분리되어있지않아 다른고객상담소리가 너무 크게 들렸음
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20251113,QSN000000000003074,TAR000000010754160,ITM000000000001707,"고객 대기실  환경 최적
고객의 요구 신속 정확 처리"
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20251124,QSN000000000003074,TAR000000010951837,ITM000000000001707,"주차장은 물론이고 내부가 너무 좁아요
의자도 불편하고 사람 많은데 숨 막혀요"
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20260106,QSN000000000003191,TAR000000011917620,ITM000000000001707,"온라인뱅킹을 주로 이용하다보니 영업점을 잘 이용하지도 않았지만, 저금통을 털어서 동전과 지폐를 무겁게 분류해서 들고 갔는데 목요일 오전에만 동전을 받는다고.. 지폐만 입금되고 동전을 입금을 못하고 다시 들고 와야 했어요. 영업점 이용을 자주 하지 않는 사람은 (저는 차도 없었는데)이런 번거로움을 감수 해야한다는게 속상했습니다. 리모델링 후 영업점이 좁아져서 기다리는데 앉을 자리도 부족했어요..나중에 자리가 나서 앉기는 했지만 무거운 동전도 이고 이걸 기다리는 사람은 영업점에 유두리가 없지 않았나 싶은 생각이 많이 들어서영업점이용은비"
영업점,내점/방문,객장안내의 원활성,대기 좌석 수·배치 및 환경(온도·환기) 관리,대기 좌석의 수·배치·사양과 온도·환기·콘텐츠 비치 등 대기환경은 고객 체감에 직접 영향을 줍니다.,20260107,QSN000000000003191,TAR000000011944262,ITM000000000001707,매장안의 소파나 대기좌석이 너무 버스터미널 느낌
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250207,QSN000000000003074,TAR000000005173619,ITM000000000001707,"대기장소 편리 및 쾌적, 창구별 구획되어 소음 방지 및 사생활 보장"
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250210,QSN000000000003074,TAR000000005216347,ITM000000000001707,"화장실이용불편
손님앉는의자 및칸막이시설넘 답답함"
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250211,QSN000000000003074,TAR000000005228882,ITM000000000001707,상면협소 의자부족   시끄럽고  실내온도가 높아 불쾌지수 높음  대기시간 김~
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250411,QSN000000000003074,TAR000000006310398,ITM000000000001707,영업점 상담에 집중하도록 배려한 칸막이 시설이나 옆 상담 내용이 서로 섞이지 않아서 좋았습니다
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250516,QSN000000000003074,TAR000000006871643,ITM000000000001707,"대기하면 밖을 볼수 있고
대기 기다림 편했습니다
조금 아쉬운점 상담시 상담사와
말소리가 잘안들립니다
옆자리  말소리랑 같이 들립니다
조금개선해야할것같습니다"
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250715,QSN000000000003074,TAR000000008154691,ITM000000000001707,영업점이 고급스럽고 고객이 대우 받는다는 느낌이듬… 부스별로 칸막이가 되어 있어 사생활 보호와 독대로 상담받는 기분이 들어 좋았음
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250804,QSN000000000003074,TAR000000008595601,ITM000000000001707,직원과의 상담 공간이 별도로 있으면 좋겠습니다. 너무 시끄러워서 가끔은 상담이 원활하지 않을 때가 있습니다.
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250908,QSN000000000003074,TAR000000009449790,ITM000000000001707,영업장 안쪽에 마련된 프라이빗한 장소에서 편안하게 자산운용 상담을 받을 수 있어 좋았습니다
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250917,QSN000000000003074,TAR000000009656069,ITM000000000001707,고객 개개인 업무처리시 칸막이 구분 여부가 특히 눈에 들어옴
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20250922,QSN000000000003074,TAR000000009756338,ITM000000000001707,일대일 면답 할수있어서 개인 정보 누출 염려가없어서 좋았?니다
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20251030,QSN000000000003074,TAR000000010436295,ITM000000000001707,투자에대한 문의는  일반상담아닌 별도의 방에서 충분한시간을 가지고 상담해준다
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20251104,QSN000000000003074,TAR000000010506597,ITM000000000001707,"상담을  위한 별도의 안락한 장소로
안정감있고 편안한   분의기 및 환경"
