채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20250722,QSN000000000003079,TAR000000008294838,ITM000000000003029,AI는 잘 못알아듣기에 챵구로?아갔더니 친절히 처리해주셨음..김정선담당자
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20250715,QSN000000000003079,TAR000000008156271,ITM000000000003029,챗봇을 잘 못해서 그래서 상담원 제말을 잘들어주시니 궁금한것을 답변해주시니 제가감사합니다
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20251106,QSN000000000003079,TAR000000010604415,ITM000000000003029,어려운에이아이와또상담할때불편한게한두개가아닌것같아되게불펀하다
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20251105,QSN000000000003079,TAR000000010573250,ITM000000000003029,"콜센터를 이용하는 사람들의 대부분은 기존의 앱이나 사이트에서 설명되지 않은 문제들을 해결하고자 하는 것인데, AI에 의한 일반적인 응답이나 적극적으로 문제해결을 지원하지 않고, 소극적인 답변을 하는 경우가 있습니다. 어렵게 고객센터까지 전화하는 이용자의 불편함을 적극적으로 해결하려는 노력이 필요해 보입니다. 예를 들어, 기존 앱에서 설명하고 있는 문제가 해결되지 않으면, (확인하지도 않고) 우리 문제가 아니니 다시 시도해보고 안되면, 다른 기관을 이용하라고 응답하는 것은 매우 소극적인 태도라고 여겨집니다."
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 즉시 연결 원터치 버튼,상담원 연결을 즉시 수행하는 단일 버튼은 고객이 원하는 빠른 연결을 직접 제공하는 핵심 터치포인트입니다.,20251111,QSN000000000003079,TAR000000010701579,ITM000000000003029,ai상담서비스 뿐 아니라 상담원 연결자체도 메뉴얼 읊는것처럼 그냥 사람도 ai임
고객센터,버튼식ARS,메뉴이동의 신속성,ARS↔보이는 ARS 상호 전환 선택 옵션,고객이 사용 선호에 따라 화면식/버튼식 ARS를 즉시 선택·전환할 수 있는 옵션은 실제 이용 흐름의 핵심 접점입니다.,20250120,QSN000000000003079,TAR000000004912671,ITM000000000003029,챗봇은 엉뚱한답변이 많고 불편하여 버튼식으로 이용하였음
고객센터,버튼식ARS,메뉴이동의 신속성,ARS↔보이는 ARS 상호 전환 선택 옵션,고객이 사용 선호에 따라 화면식/버튼식 ARS를 즉시 선택·전환할 수 있는 옵션은 실제 이용 흐름의 핵심 접점입니다.,20250108,QSN000000000003079,TAR000000004676679,ITM000000000003029,챗봇도 사용해보지만 보면서 직접선택하는것이 좋은거 같네요
고객센터,버튼식ARS,메뉴이동의 신속성,ARS↔보이는 ARS 상호 전환 선택 옵션,고객이 사용 선호에 따라 화면식/버튼식 ARS를 즉시 선택·전환할 수 있는 옵션은 실제 이용 흐름의 핵심 접점입니다.,20250407,QSN000000000003079,TAR000000006244920,ITM000000000003029,버튼식 익숙해서 사용 합니다. 최근엔 보이는 화면식도 자주 이용함
고객센터,버튼식ARS,메뉴이동의 신속성,ARS↔보이는 ARS 상호 전환 선택 옵션,고객이 사용 선호에 따라 화면식/버튼식 ARS를 즉시 선택·전환할 수 있는 옵션은 실제 이용 흐름의 핵심 접점입니다.,20250828,QSN000000000003079,TAR000000009190900,ITM000000000003029,"특별한 이유 없구요.
보이는 ARS가 더 좋아요"
고객센터,버튼식ARS,메뉴이동의 신속성,ARS↔보이는 ARS 상호 전환 선택 옵션,고객이 사용 선호에 따라 화면식/버튼식 ARS를 즉시 선택·전환할 수 있는 옵션은 실제 이용 흐름의 핵심 접점입니다.,20250901,QSN000000000003079,TAR000000009287372,ITM000000000003029,보이는ARS나 AI알림이 아직 익숙치않은거같습니다.
고객센터,버튼식ARS,메뉴이동의 신속성,콜백 요청 및 안내 기능(번호 남기기 포함),상담 종료 후 후속 안내와 연결 어려움 시 번호를 남겨 콜백을 요청하는 기능은 고객 과업 연속성을 보장합니다.,20250205,QSN000000000003079,TAR000000005123076,ITM000000000003029,고객의 요구를 충분히 이해하고 도와주려 하시는 노력이 엿보입니다. 전화 통화를 끝내 후에도 관련부서와 업무 협의한 내용을 소개하려고 콜백을 하시는 친절함이 돋보입니다!
고객센터,버튼식ARS,메뉴이동의 신속성,콜백 요청 및 안내 기능(번호 남기기 포함),상담 종료 후 후속 안내와 연결 어려움 시 번호를 남겨 콜백을 요청하는 기능은 고객 과업 연속성을 보장합니다.,20251230,QSN000000000003079,TAR000000011793075,ITM000000000003029,"상담원 연결이. 필요해서 전화를 해도 연결이 안되요 수회 시도해도 어려워서. 포기했어요
상담원과 통화할 내용이 있고. ARS나 챗봇과. 할것이 구분되는데. 연결이 안되니 답답합니다
전화번호 남기는 기능은 없는가요"
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250221,QSN000000000003079,TAR000000005450640,ITM000000000003029,문자 및 카카오톡으로 업무 진행 관련 사항 메세지을 꾸준히 보내주어 확인하기 편리함
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250307,QSN000000000003079,TAR000000005721571,ITM000000000003029,동영상같이 첨부하시어 보내주셔서 이해가 잘되었습니다.
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250429,QSN000000000003079,TAR000000006627904,ITM000000000003029,"궁금한거 신속히 친절히 설명 해주시고
문자로 이동경로 설명으로
쉽게 해결 할수 있어서 좋았어요"
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250612,QSN000000000003079,TAR000000007430848,ITM000000000003029,"상담사분이 친절하고
자세히 설명 해주고
문자로 제차 경로를
보내주셨던게 넘 감사했습니다!"
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250722,QSN000000000003079,TAR000000008294879,ITM000000000003029,"대출금에 대한 상환 방법에 대해서 친절하면서 구체적인 답변을 바랬지만, 일반적? 카톡 메시지로 답변을 받아 굉장히 불만족스럽고 불편했음"
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250827,QSN000000000003079,TAR000000009158958,ITM000000000003029,상담사에게 문의를 하였을때 정확한 응대가 이루어졌으며 부가적으로 문자서비스까지 받아서 편리하였습니다.
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250828,QSN000000000003079,TAR000000009191545,ITM000000000003029,필요한서류들을 문자로 알려주셔서 너무좋았어요
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250901,QSN000000000003079,TAR000000009287372,ITM000000000003029,보이는ARS나 AI알림이 아직 익숙치않은거같습니다.
고객센터,버튼식ARS,메뉴이동의 신속성,문자·카카오톡 안내/링크 재전송 기능,상담 경로·요약·콘텐츠를 문자/카카오톡으로 안내·재전송하는 기능은 고객 진행을 신속히 이어주고 이해를 돕는 실사용 접점입니다.,20250901,QSN000000000003079,TAR000000009286563,ITM000000000003029,상담원이 형식적입니다. AI가 답변하면 바로 끊게 됩니다
고객센터,버튼식ARS,메뉴구성 적절성,고령자·시각약자용 보조 안내(쉬운 용어/고대비·확대 모드),고령자와 시각약자를 위한 쉬운 용어 가이드와 접근성 토글은 특정 고객군의 이용 가능성을 높이는 구체적 UI 요소입니다.,20250220,QSN000000000003079,TAR000000005427381,ITM000000000003029,연세있으신분들은 보이는 ARS사용이 불편할꺼같아요.
고객센터,버튼식ARS,메뉴구성 적절성,고령자·시각약자용 보조 안내(쉬운 용어/고대비·확대 모드),고령자와 시각약자를 위한 쉬운 용어 가이드와 접근성 토글은 특정 고객군의 이용 가능성을 높이는 구체적 UI 요소입니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250225,QSN000000000003079,TAR000000005510496,ITM000000000003029,"얼굴인식 5회 실패로 고객센터에서 해지불가, 재인식후 실패시 지점 방문으로 불편함 (참고로 타은행 얼굴인식 통과)"
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250724,QSN000000000003079,TAR000000008372750,ITM000000000003029,"안면인식서비스 잘되지않음
방문해야한다는 안내만 하고 해결되지않음
ai거 어직 오류가 많은데
무조건 대리점방문하라고하니 너무불편함"
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250729,QSN000000000003079,TAR000000008481036,ITM000000000003029,"앞면인식이 안되어서 인터넷 폰뱅킹을 신청하질못하는데 창구방문하라는데
대기순서가 많아다른 은행으로 주거래통장 계설하든지 카카오은행으로 변경할지 고민중입니다"
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20251125,QSN000000000003079,TAR000000010983582,ITM000000000003029,얼굴인증이되지않아서 전화한건데 링크만보내고 끝..
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250730,QSN000000000003079,TAR000000008522124,ITM000000000003029,영상통화 상담으로 고객정보를 확인하는  믿음이 가는 상담
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250808,QSN000000000003079,TAR000000008717296,ITM000000000003029,"신용대출 상담 등에 대해서 친절하고, 대출관련 상담 등을 화상으로 쉽게 적용시켜, 정확하게 처리해주어, 편리하게 상담 받을 수 있었습니다."
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250730,QSN000000000003079,TAR000000008520896,ITM000000000003029,말그대로내가원하는 부분을잘해결해주었다 화상통화도되고
고객센터,버튼식ARS,메뉴구성 적절성,인증 실패 시 대체 경로 안내(콜센터 제한·지점 방문),얼굴/영상 인증 실패에 따른 정책 고지와 지점 방문·영상통화로의 대체 경로 안내는 고객 과업 완수를 위한 필수 메뉴 흐름입니다.,20250605,QSN000000000003079,TAR000000007269389,ITM000000000003029,본인인데도 불구하고 비대면 사진과 운전면허증과 일치하지 않는다면서 처리되지않음...화상통화도 가능한데도 기계의 선택을 더 선호함
고객센터,버튼식ARS,메뉴명의 명확성,인증·대표전화 본인확인 절차 명확 안내,대표전화 본인확인 항목과 인증센터 직통 연결은 인증 단계의 명확한 항목·명칭·접속 경로 안내를 요구하는 실제 접점입니다.,20250508,QSN000000000003079,TAR000000006718162,ITM000000000003029,"국민은행 대표전화 인터넷 검색이 빠르지 않았다. 심지어 피싱전화번호인지 묻는 질문도 있어서 너무 놀랐다.
본인 확인과정에서 통장번호를 묻고, 모르니까 주민번호 모두를 알려달라고 해서 당황스럽고 불안했다. 적극 시정을 했으면 좋겠다"
고객센터,버튼식ARS,메뉴명의 명확성,인증·대표전화 본인확인 절차 명확 안내,대표전화 본인확인 항목과 인증센터 직통 연결은 인증 단계의 명확한 항목·명칭·접속 경로 안내를 요구하는 실제 접점입니다.,20251104,QSN000000000003079,TAR000000010520533,ITM000000000003029,"인증센타 상담원이셨는데 친절하셨고, 신속히 도움주셨습니다"
고객센터,버튼식ARS,메뉴명의 명확성,인증·대표전화 본인확인 절차 명확 안내,대표전화 본인확인 항목과 인증센터 직통 연결은 인증 단계의 명확한 항목·명칭·접속 경로 안내를 요구하는 실제 접점입니다.,20251105,QSN000000000003079,TAR000000010574279,ITM000000000003029,"인증서를  잘못발급받아서...너무 난처했는데...상담자님께서 처음부터 끝까지 상세하게 안내해주셔서  무사히 잘 해결하고...할일도 잘 끝났습니다.
상담자님께 너무너무너무 고맙고 감사합니다,
친절에 감동했어요"
고객센터,버튼식ARS,메뉴구성 적절성,지점 안내/연락처·가능 업무 조회 메뉴,지점 안내와 지점별 연락처·가능 업무 조회는 오프라인 채널 이용을 위한 핵심 메뉴로 고객 요구가 반복됩니다.,20250619,QSN000000000003079,TAR000000007579168,ITM000000000003029,상담사분게서 문의사상에 대해 친절하고 상세하게 잘 안내해 주셔서 큰 도움이 되었고 지점을 안내받아 필요한 부분의 도움을 받았습니다.
고객센터,버튼식ARS,메뉴구성 적절성,지점 안내/연락처·가능 업무 조회 메뉴,지점 안내와 지점별 연락처·가능 업무 조회는 오프라인 채널 이용을 위한 핵심 메뉴로 고객 요구가 반복됩니다.,20250529,QSN000000000003079,TAR000000007192760,ITM000000000003029,앱은 수차례멈추고 지점안내는미숙하고 지점은당행상품도모르고 민원접수함
고객센터,버튼식ARS,메뉴구성 적절성,지점 안내/연락처·가능 업무 조회 메뉴,지점 안내와 지점별 연락처·가능 업무 조회는 오프라인 채널 이용을 위한 핵심 메뉴로 고객 요구가 반복됩니다.,20251112,QSN000000000003079,TAR000000010736953,ITM000000000003029,원하는 지점 연락처가 제공되지 않았다. 그래서 내가 다시 알아봐야했다.
고객센터,버튼식ARS,메뉴구성 적절성,지점 안내/연락처·가능 업무 조회 메뉴,지점 안내와 지점별 연락처·가능 업무 조회는 오프라인 채널 이용을 위한 핵심 메뉴로 고객 요구가 반복됩니다.,20251104,QSN000000000003079,TAR000000010523501,ITM000000000003029,"상담사는 지점으로부터 답변을 받아서 고객에게 답변하는 구조라 이게 상당히 짜증남
지점이 답을 안하면 계속 기다려야 하고 지점 담당자도 전문 지식이 부족함"
고객센터,버튼식ARS,메뉴구성 적절성,지점 안내/연락처·가능 업무 조회 메뉴,지점 안내와 지점별 연락처·가능 업무 조회는 오프라인 채널 이용을 위한 핵심 메뉴로 고객 요구가 반복됩니다.,20260129,QSN000000000003192,TAR000000012486394,ITM000000000003029,"지점별 이용가능한 은행업무 조회 할수 없음
외환업무가능여부  현금거래 가능여부등"
고객센터,버튼식ARS,메뉴이동의 신속성,담당부서 직접 연결 버튼,담당부서로 빠르게 직접 연결하는 버튼은 불필요한 경로를 줄여 처리 속도를 높이는 명확한 터치포인트입니다.,20250624,QSN000000000003079,TAR000000007671297,ITM000000000003029,문의에 대한 빠른 부서 연결 및 정확한 답변 친절한 태도 입니다
고객센터,버튼식ARS,메뉴이동의 신속성,담당부서 직접 연결 버튼,담당부서로 빠르게 직접 연결하는 버튼은 불필요한 경로를 줄여 처리 속도를 높이는 명확한 터치포인트입니다.,20250709,QSN000000000003079,TAR000000008031782,ITM000000000003029,상담내용을 재 확인하고 담당부서에 직접 연결해 주었으며 담당자 통화가 되지 않았으나 추후 담당자 연락토록 조치하였고 담당자가 직접 연락주었습니다
고객센터,버튼식ARS,메뉴명의 명확성,"업무별 경로·메뉴 명확화(청약저축, 거래내역서 등)","청약저축 조회·납부 회차, 거래내역서 발급, 질문/문의 항목 부재는 업무별 경로와 메뉴명이 명확히 제공되어야 함을 보여줍니다.",20251224,QSN000000000003079,TAR000000011678899,ITM000000000003029,"청약저축 지연되어 있는 계좌를 문의하였는데 아주 상세하게 폰뱅킹에서 청약 계좌 조회 하는 방법과 납부 회차까지 설정하여 입금 하는 방법등 설명을 신속하고 알아 듣기 쉽게 설명을 잘하여 주셨습니다.
상당원 조은희님이라고 한거 같은데 그분의 청양저축의 민영 국민임대의 차이나는 설명까지 아주 친절히 자세한 설명을 듣게 되어 문의사항이 완벽하게 해결 되었습니다.
정말 너무너무 감사드립니다. 상담원 조은희님(정확하게 이름은 기억 나질 않지만)12/23일 오전 10:03분에 상담하였습니다. 그 상담원을 친절 상담원으로 적극 추천 하고 싶습니"
고객센터,버튼식ARS,메뉴명의 명확성,"업무별 경로·메뉴 명확화(청약저축, 거래내역서 등)","청약저축 조회·납부 회차, 거래내역서 발급, 질문/문의 항목 부재는 업무별 경로와 메뉴명이 명확히 제공되어야 함을 보여줍니다.",20260213,QSN000000000003192,TAR000000012897294,ITM000000000003029,타은행은 온라인에서 1년치 거래내역서 발급이 쉬운데? 국민은 안됨! 하물며 지점방문 유도해서 2천원까지 받아 먹음 ㅡㅡ
고객센터,버튼식ARS,메뉴명의 명확성,"업무별 경로·메뉴 명확화(청약저축, 거래내역서 등)","청약저축 조회·납부 회차, 거래내역서 발급, 질문/문의 항목 부재는 업무별 경로와 메뉴명이 명확히 제공되어야 함을 보여줍니다.",20251223,QSN000000000003079,TAR000000011639976,ITM000000000003029,거래내역상세 보기 물었는데 몇명의 상담원이 다른답을줬다
고객센터,버튼식ARS,메뉴명의 명확성,"업무별 경로·메뉴 명확화(청약저축, 거래내역서 등)","청약저축 조회·납부 회차, 거래내역서 발급, 질문/문의 항목 부재는 업무별 경로와 메뉴명이 명확히 제공되어야 함을 보여줍니다.",20251208,QSN000000000003079,TAR000000011320918,ITM000000000003029,상담원과는 Q&amp;A를 통해 연관된 궁금증도 문의를 하면서 이해를 할 수 있는데 버튼식 ARS의 경우 질문하려는 항목도 없고 오류시 바로 종료하는 경우가 많다.
고객센터,버튼식ARS,메뉴이동의 신속성,빠른답변/줄여듣기 선택 기능,초기 단계에서 빠른답변·줄여듣기를 선택하는 기능은 대기·청취 시간을 줄여 신속한 이동을 지원합니다.,20251016,QSN000000000003079,TAR000000010052917,ITM000000000003029,"첫단계에서 빠른답변듣기 &amp; 줄려듣기 선택할수 있게만들어 줘요~
ex) 비밀번호 두자리를 입력 바랍니다.
=비번두자리  삐!
빨리 빨리 한국은 빨리 빨리"
고객센터,버튼식ARS,음성품질 안정성,음성 입력 건너뛰기 및 말하는 서비스,음성 대신 키패드 진행과 음성 질의 검색은 음성 상호작용의 대체·보완을 제공해 고객의 음성 사용 경험을 안정화합니다.,20251027,QSN000000000003079,TAR000000010359936,ITM000000000003029,음성으로 말 해야 하는 게 불편해요. 다른 사람 있는 곳에서 하기 어색함.
고객센터,버튼식ARS,음성품질 안정성,음성 입력 건너뛰기 및 말하는 서비스,음성 대신 키패드 진행과 음성 질의 검색은 음성 상호작용의 대체·보완을 제공해 고객의 음성 사용 경험을 안정화합니다.,20250818,QSN000000000003079,TAR000000008933533,ITM000000000003029,원하는 질문을 말하고 찾아주는 말하는 서비스가 훨씬 신속
고객센터,버튼식ARS,메뉴이동의 신속성,앱 활성 상태에서 인증 창 미표시 오류 개선,인증 창 미표시와 오류 시 즉시 종료는 흐름 단절을 초래하므로 신속하고 안정적인 단계 전환 개선이 필요합니다.,20250806,QSN000000000003079,TAR000000008657250,ITM000000000003029,이미 어플이 켜 있는 상태에서는 본인인증 창이 안열리더라고요
고객센터,버튼식ARS,메뉴이동의 신속성,앱 활성 상태에서 인증 창 미표시 오류 개선,인증 창 미표시와 오류 시 즉시 종료는 흐름 단절을 초래하므로 신속하고 안정적인 단계 전환 개선이 필요합니다.,20251208,QSN000000000003079,TAR000000011320918,ITM000000000003029,상담원과는 Q&amp;A를 통해 연관된 궁금증도 문의를 하면서 이해를 할 수 있는데 버튼식 ARS의 경우 질문하려는 항목도 없고 오류시 바로 종료하는 경우가 많다.
고객센터,버튼식ARS,메뉴구성 적절성,상담원 칭찬/피드백 등록 메뉴,상담원 칭찬·피드백을 등록하는 별도 메뉴는 고객 참여를 지원하는 구체적 기능입니다.,20250609,QSN000000000003079,TAR000000007318446,ITM000000000003029,"꼭필요한 내용을 은행에서도 못찾았는데 콜센터
조은희 상담원께서 끝까지 찾아주심♡꼭 칭찬드리고팠는데 은행원만 검색이되어 앱이 아쉬웠음.
■조은희상담원님 꼭 칭찬하고 싶습니다!!!■"
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250428,QSN000000000003079,TAR000000006597670,ITM000000000003029,"ai 상담이라고 되어있으나 f&amp;q나 app에서 접근가능한 내용이고, 그 조차 편리하지 않았습니다."
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250508,QSN000000000003079,TAR000000006719306,ITM000000000003029,"신속하고 정확한 상담을 할수가 있어서 좋다.
AI는 정해진 답변만 할수 있어서 아직은 불편함."
