채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
고객센터,보이는ARS,메뉴명의 명확성,AI 응답 가능 범위 사전 고지,AI의 답변 범위를 명확히 고지하는 것은 기능 한계를 메뉴/라벨로 명확히 안내하는 요소임.,20250508,QSN000000000003079,TAR000000006719306,ITM000000000003036,"신속하고 정확한 상담을 할수가 있어서 좋다.
AI는 정해진 답변만 할수 있어서 아직은 불편함."
고객센터,보이는ARS,메뉴명의 명확성,지점 콜백/예약 가능 여부 및 선택 불가 안내,선택 불가 상황과 가능 여부를 명확히 안내하는 라벨/메시지는 명확성 요소임.,20250507,QSN000000000003079,TAR000000006686689,ITM000000000003036,보이는 ars 안써봐서 모르겠고 예약안되는지점 언제부터 왜 없어졌는지 최근 은행갈때 기다리는거 때문에 엄청불편
고객센터,보이는ARS,연결 편의성,본인확인 간편 인증 및 정보 반복 입력 최소화,간편 인증과 세션 내 정보 재사용은 인증 과정의 연결·이동 부담을 줄이는 편의 기능임.,20250319,QSN000000000003079,TAR000000005929681,ITM000000000003036,개인확인을 위한 개인정보 입력을 두 번 세 번 하게 만듦
고객센터,보이는ARS,연결 편의성,본인확인 간편 인증 및 정보 반복 입력 최소화,간편 인증과 세션 내 정보 재사용은 인증 과정의 연결·이동 부담을 줄이는 편의 기능임.,20251105,QSN000000000003079,TAR000000010572929,ITM000000000003036,고객인증  잘  못했는데  쉬운 방법으로  본인확인해 주셨어요
고객센터,보이는ARS,연결 편의성,본인확인 간편 인증 및 정보 반복 입력 최소화,간편 인증과 세션 내 정보 재사용은 인증 과정의 연결·이동 부담을 줄이는 편의 기능임.,20251202,QSN000000000003079,TAR000000011156517,ITM000000000003036,"연결시 대기 계속 요구하는 정보가 답답함
비밀번호같은경우는 할때마다 입력해야함"
고객센터,보이는ARS,연결 편의성,문자 링크 기반 보이는 ARS 접속,문자 링크로 ARS에 접속하는 방식은 명시적인 연결 경로로 고객 접점임.,20250617,QSN000000000003079,TAR000000007522577,ITM000000000003036,요즘은 함부로 링크 타고 들어가지 않는데 문자로 링크 타고 가라하니 부담스럽습니다
고객센터,보이는ARS,메뉴이동의 신속성,동일 상담원 재연결 단축번호 안내,재연결 단축번호는 원하는 상담원으로 신속 이동을 돕는 구체 기능임.,20250711,QSN000000000003079,TAR000000008086860,ITM000000000003036,같은 상담 원할때 단축번호 알려주셔서 빠르게 처리
고객센터,보이는ARS,메뉴구성 적절성,가상계좌 안내 및 즉시 입금 처리,가상계좌 입금 처리 안내는 업무 처리 메뉴 구성의 한 섹션으로 적절한 배치가 중요함.,20250625,QSN000000000003079,TAR000000007703420,ITM000000000003036,국민은행 대출지연으로 빠른 입금 원할때 가상계좌와 금액 넘 친절히 알려줌
고객센터,보이는ARS,UI 심미성,개인정보 노출 인식 개선 UI,시각적 표기와 디자인으로 개인정보 노출 인식을 완화하는 UI 개선이 필요함.,20250613,QSN000000000003079,TAR000000007464364,ITM000000000003036,보이는 ars는 본인만 보이기에 왠지 민망해서 이용이 꺼려집니다.
고객센터,보이는ARS,메뉴구성 개인화,연령대 맞춤 인간상담 전환 안내,연령대에 맞춰 AI 단계에서 인간상담으로 전환을 안내하는 개인화 요소가 요구됨.,20250620,QSN000000000003079,TAR000000007604266,ITM000000000003036,나이든사람의경우는 통화하다가 번거로움.이번as건때문에 lg센타를 통화했는데 연령대별로 응대해서놀람..ai답답함..
고객센터,보이는ARS,메뉴명의 명확성,인증서 관련 업무 제외 안내 모듈,처리 불가 업무를 명확히 라벨링·고지하는 제외 안내는 메뉴 명확성에 해당함.,20251104,QSN000000000003079,TAR000000010520533,ITM000000000003036,쳇봇이나 보이는ars가 수행할 수없는 인증서 관련업무였음
고객센터,보이는ARS,연결 편의성,다중기기 동시 접속 지원,PC와 모바일 동시 사용 요구는 접속·연결 편의를 위한 기능임.,20251015,QSN000000000003079,TAR000000010014432,ITM000000000003036,컴퓨터 모바일과 같이 2대 접속하지 않는한 불편함
고객센터,보이는ARS,메뉴구성 적절성,지점 전화번호 검색/조회 기능,지점 번호 조회는 정보 탐색 섹션의 구성 요소로 메뉴 배치 적절성이 중요함.,20251106,QSN000000000003079,TAR000000010606335,ITM000000000003036,지점은행 전화번호가 알고 싶은데 고객센터 번호만 나와있다
고객센터,보이는ARS,연결 편의성,금융인증서 발급 대체 경로 안내,웹/앱 등 대체 경로로의 명확한 연결 안내는 처리 가능 경로를 제공하는 편의 기능임.,20260115,QSN000000000003192,TAR000000012155643,ITM000000000003036,아파트 청약 넣으려고 했더니 금융인증서 로그인밖에 안된다고 해서 급하게 발급 받으려고 콜센터에 전화했습니다. 주민등록증 얼굴인식 5회 실패하면 발급이 어렵다고 해줄 수 있는게 없다고 해서 끊었어요 근데 인터넷 홈페이지 로그인해서 받으니까 바로 받아지더라고요! 상담원이 좀 더 국민은행 활용방법을 알고 있었으면 당황하지 않았을텐데 결국 저 혼자 알아서 발급받았네요 ~~~~~  고객센터 직원들이 다양한 해결 방법을 알고 고객한테 전달할 수 있게 교육이 필요할 것 같아요 ~
고객센터,보이는ARS,메뉴구성 개인화,고령층 전용 간편 메뉴 모드,글자 확대·단순화 등 고령층 맞춤 모드는 개인화된 메뉴 제공임.,20260105,QSN000000000003192,TAR000000011885305,ITM000000000003036,"솔직히 40대는 저도 헤깔리는데
어른신들은 이용이나 하실수 있을지 의심 스럽네요"
고객센터,보이는ARS,메뉴구성 개인화,고령층 전용 간편 메뉴 모드,글자 확대·단순화 등 고령층 맞춤 모드는 개인화된 메뉴 제공임.,20260119,QSN000000000003192,TAR000000012223430,ITM000000000003036,젊은사람들은 잘몰ㄷ겠는데 나이가있는사람들은 어렵다
고객센터,보이는ARS,메뉴구성 개인화,고령층 전용 간편 메뉴 모드,글자 확대·단순화 등 고령층 맞춤 모드는 개인화된 메뉴 제공임.,20260120,QSN000000000003192,TAR000000012253101,ITM000000000003036,"60세 이상 나이대도 자연스럽게
사용할수 있어서 매우 편리"
고객센터,보이는ARS,메뉴명의 명확성,트레블카드/트레블월렛 ATM 이용 안내 섹션,특정 상품의 ATM 이용 및 제휴망 정보를 명확히 표기하는 섹션은 메뉴명·콘텐츠 명확성에 해당.,20251111,QSN000000000003079,TAR000000010700896,ITM000000000003036,트레블카드 사용방법에 대해 문의했는데 기다려주시고 자세히 설명해주셔서 좋았습니다
고객센터,보이는ARS,메뉴명의 명확성,트레블카드/트레블월렛 ATM 이용 안내 섹션,특정 상품의 ATM 이용 및 제휴망 정보를 명확히 표기하는 섹션은 메뉴명·콘텐츠 명확성에 해당.,20251126,QSN000000000003079,TAR000000011016438,ITM000000000003036,"외국인 전용 트레블월렛 카드(Travel Wallet Card) 의 ATM 사용 가능 여부와 관련해 문의드린 결과,상담직원뿐 아니라 은행 직원분들조차 정확한 정보를 안내받지 못하고 있는 상황이라는 점이 이해하기 어렵습니다.
해당 카드의 기본적인 사용처, ATM 인출 가능 여부, 제휴망 안내 등이 현장에서 제대로 공유되지 않고 있다는 점은 이용자로서 상당히 불편하며 개선이 필요하다고 생각합니다.정확한 안내와 관련 정보가 조속히 제공되길 바랍니다."
고객센터,보이는ARS,메뉴명의 명확성,문자인증 단계 안내 화면,문자인증이라는 단계 명칭을 명확히 표기·안내하는 화면이 필요함.,20260219,QSN000000000003192,TAR000000012949233,ITM000000000003036,"문자인증,신분증인증,핸드폰문자인증 등이 끝났음에도 불구하고 신분증과 얼굴이 일치하지않아 은행을가야하는 불편함이 너무 불쾌했습니다"
고객센터,보이는ARS,메뉴구성 적절성,신분증 인증 촬영 가이드 및 얼굴 일치(라이브니스) 단계,신분증 촬영 가이드와 얼굴 일치 확인은 인증 프로세스 단계 구성의 핵심 기능임.,20260219,QSN000000000003192,TAR000000012949233,ITM000000000003036,"문자인증,신분증인증,핸드폰문자인증 등이 끝났음에도 불구하고 신분증과 얼굴이 일치하지않아 은행을가야하는 불편함이 너무 불쾌했습니다"
고객센터,보이는ARS,메뉴구성 적절성,상담사 지식 기반 안내 카드,연결 전 제공되는 지식 카드 형태 안내는 정보 배치의 구성 요소임.,20260226,QSN000000000003192,TAR000000013148067,ITM000000000003036,상담사가 친절하고 풍부한지식으로 상담. 해줘서 감사합니다.항상 이용하고. 있어요.수고하세요
