채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,"외화통장 이용 종합 안내 모듈(달러 인출·동전 예치·수수료·환전 절차, 초보자 단계별 가이드)",외화 관련 절차 정보 부족으로 이용이 어려워 탐색·이해 지원 모듈이 필요합니다.,20260116,QSN000000000003187,TAR000000012126305,ITM000000000001342,"외화통장개설했는데.. 처음하는사람들은 다소 어려움
쉽게 설명이 있으면 좋겠음
결국 은행가서 다시 만들고 설명들음
각각의 상품설명도 중요하지만 처음접하는 사람들의 상세 안내도 있었으면 좋겠음
예를 들면 1 외화입출금통장을 만든다 2 예금이나 적금중에 상품을 골라서 만든다 3 그통장에 입출금 통장에 있는 외화를 넣는다.. 같은 설명
또 한가지는 고객에 맞는 상품을 추천해주는 기능도 있으면 좋겠음"
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,ISA 통장 수수료·원금/수익 가시화 대시보드,수수료 흐름과 원금/수익을 시각적으로 제공하면 상품 이해가 향상됩니다.,20250908,QSN000000000003080,TAR000000009434458,ITM000000000001342,ISA통장은 배당금이나 해지시나 가입시 수수료가 어디서 들어오고 얼마나 나갔는지 정확한 내 원금이 얼만지 알아볼수가 없습니다. 몇몇 상품에 대해 은행 직원분이 위탁상품이라서인지 국민은행 상품이 아니라고 모르는 경우도 있습니다. 해지가 다른 방식으로 된 경험이 있습니다.가령 이자까지 나오고 해지 된다거나 이자는 빼고 원금만 됐다거나 원하는 방식으로 된게 아니라서 남은 짜투리를 재투자했습니다.제가 가입한곳은 국민은행인데 처리가 제대로 된건지 혼돈을 주는 방식이고 국민은행으로 거래한것이니 만큼 상품들을 직원분들이 잘 알아야 할것 같습니다
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,연금·ETF 검색 결과 프로세스·비교 가이드 연동,검색 결과에서 바로 절차와 비교 정보를 제공하면 탐색 흐름이 좋아집니다.,20250829,QSN000000000003080,TAR000000009225162,ITM000000000001342,연금관련 etf등 검색시 연동 ...프로세스 자료 제공이 너무 부족하다
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,대출 상품 화면 용어 툴팁(? 아이콘) 즉시 설명,금융 용어를 화면 내 즉시 설명하면 이해 부담을 줄입니다.,20260123,QSN000000000003187,TAR000000012329193,ITM000000000001342,"대출상품이용자입니다.
가능 상품 목록 확인 후 되돌아가서 다시 확인하는 절차가 오래 걸리고 에러가 나기도 하였습니다.
금융용어에 대한 설명이 별도로 안내가 되지 않아 확인하는데 시간이 소요 되었습니다.
명칭을 선택하면 또는 옆에 ?마크를 두어 한화면에서 바로 설명을 해주는 친절함이 있으면 좋겠습니다."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,연금 투자 현황 XLS 파일 다운로드,데이터 다운로드로 고객의 자가 분석·관리 편의가 향상됩니다.,20260223,QSN000000000003187,TAR000000012999990,ITM000000000001342,연금 투자 상품 종류및 실시간 가격  거래 안되는 부분. 연금 투자 상품 관리와 분석이 어려움.예를 들어서 투자 현황을 xls 파일로 다운로드가 가능하면 관리와 리밸런싱에 매우 효율적일것임.
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금 구매 포인트 결제 기능,포인트로 금을 구매하는 결제 수단은 실제 사용 접점으로 탐색·구매 편의를 좌우합니다.,20250826,QSN000000000003080,TAR000000009137244,ITM000000000001342,최근 포인트로 금구매를 몇번시도하다... 진행이 어려워서 결국 현금으로 구매함
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,오케어 앱 다운로드/연결 딥링크,관련 앱으로의 직접 연결을 제공하면 탐색·이동 경로가 명확해집니다.,20250722,QSN000000000003080,TAR000000008304015,ITM000000000001342,오케어 어플 아무리 찾아도 나오지 않음. 이걸 고객센터까지 전화해서 상담원 연결하는 불편함. 링크하나 보내주거나 걸어주면 될 것 같지만 사정이 있으리라 생각함.(챗봇도 활용됐으면)
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,AI 상담사 홈 화면 즉시 상담,전화 없이 즉시 상담하면 정보 탐색과 문제 해결이 빨라집니다.,20251017,QSN000000000003080,TAR000000010145101,ITM000000000001342,"내가 필요한 서비스 찾기 쉬워요
난중에 스타뱅킹 업그레이드 된다면 홈 화면에
AI상담사같은 기능이 들어가서 전화로 해결해야하는 부분을 바로 해결 할 수 있는 서비스가 있으면 더 편할듯합니다."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품 선택·가입 화면 상담사 직통 연결,선택·가입 맥락에서 바로 상담 연결이 가능하면 이탈을 줄입니다.,20251022,QSN000000000003080,TAR000000010252395,ITM000000000001342,"금융상품선택 분류
대출
적금.
이자%  선택. 예치개월. 이자계산
선택시 계약체결위한 쉬운 체결
일일상향조정  상담사 직통
쉽게정리요함"
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품 선택·가입 화면 상담사 직통 연결,선택·가입 맥락에서 바로 상담 연결이 가능하면 이탈을 줄입니다.,20251030,QSN000000000003080,TAR000000010460951,ITM000000000001342,"관심있는금융상품을보면서
상담사연결이 힘든듯했습니다"
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,금융상품 선택·가입 화면 상담사 직통 연결,선택·가입 맥락에서 바로 상담 연결이 가능하면 이탈을 줄입니다.,20251210,QSN000000000003080,TAR000000011377886,ITM000000000001342,"가입과정이 순탄치않다
물어보고 싶은게 많아 상담원이 필요하다"
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,우대금리 적용 상세 가이드(조건·절차 확인 도움말),우대금리 조건·절차를 명확히 안내하면 혜택 이해와 적용률이 증가합니다.,20251127,QSN000000000003080,TAR000000011059114,ITM000000000001342,우대금리 맞추기가 너무 까다롭고 장기 이용 고객 혜택이 너무 적음
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,우대금리 적용 상세 가이드(조건·절차 확인 도움말),우대금리 조건·절차를 명확히 안내하면 혜택 이해와 적용률이 증가합니다.,20251208,QSN000000000003080,TAR000000011300743,ITM000000000001342,"우대금리를
어떻게 적용해야하는지 자세하게
안나옴
선택하니 고객센터 연결로 뜸 ..."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,이벤트 알림 구독/차단 설정,불필요한 알림을 제어할 수 있어 탐색 집중도와 만족도가 높아집니다.,20251217,QSN000000000003080,TAR000000011528553,ITM000000000001342,"필요하지 않은 이벤트는 반복해서 계속 오고
정작 필요했던 이벤트는 알려주지않아 다 놓쳤네요.
알고나니 불쾌합니다."
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,이벤트 알림 구독/차단 설정,불필요한 알림을 제어할 수 있어 탐색 집중도와 만족도가 높아집니다.,20251218,QSN000000000003080,TAR000000011554176,ITM000000000001342,이벤트를 많이 하는거 같은데 이벤트 따로 응모하고 이벤트관련 상품 따로 응모하고 그점이 다소 불편한거 같다.
KB 스타뱅킹,금융상품몰,금융상품의 다양성,온라인 예금 상품 라인업 확대(모바일 전용 예금 다변화),모바일에서 가입 가능한 예금 종류를 늘리면 선택 폭과 만족도가 증가합니다.,20250425,QSN000000000003080,TAR000000006581471,ITM000000000001342,예&amp;적금 상품이 다양하지 않다고 생각함. 특히 온라인으로 가입할 수 있는 예금 상품이 1개밖에 없어서 아쉬움
KB 스타뱅킹,금융상품몰,금융상품의 다양성,온라인 예금 상품 라인업 확대(모바일 전용 예금 다변화),모바일에서 가입 가능한 예금 종류를 늘리면 선택 폭과 만족도가 증가합니다.,20250320,QSN000000000003080,TAR000000005956649,ITM000000000001342,모든 상품이 비대면으로 모바일에서 가입되면 좋을텐데 안 되는 상품들이 있어서 아쉽습니다.
KB 스타뱅킹,금융상품몰,금융상품의 다양성,공동예금(이벤트성 공동 가입 상품),공동가입 형태의 예금은 새로운 상품 유형으로 다양성을 높입니다.,20251125,QSN000000000003080,TAR000000010998420,ITM000000000001342,이벤트식으로도 공동예금이 나와서 더 사용하는데 편리하였습니다.
KB 스타뱅킹,금융상품몰,금융상품몰 메뉴체계의 시인성,통장 이름 커스터마이징(사용자 지정 통장명),사용자 지정 통장명은 계좌 식별을 명확히 해 메뉴 시인성을 높입니다.,20251020,QSN000000000003080,TAR000000010163481,ITM000000000001342,다양하게 내가 원하는 통장의 이름을 넣을 수 있어서
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,스타왕 퀴즈 금융상품 연계 학습 콘텐츠,퀴즈형 콘텐츠로 상품 정보를 쉽게 학습할 수 있습니다.,20250307,QSN000000000003080,TAR000000005723778,ITM000000000001342,금융상품에 대해 퀴즈로도 나와서 더 훑어보게 됩니다
KB 스타뱅킹,금융상품몰,상품 정보의 이해 용이성,스타왕 퀴즈 금융상품 연계 학습 콘텐츠,퀴즈형 콘텐츠로 상품 정보를 쉽게 학습할 수 있습니다.,20250307,QSN000000000003080,TAR000000005727098,ITM000000000001342,스타왕 퀴즈 같은상퓸 너무너무 좋았어요 공부도하고 저축도 하고 아주좋은 상품이리고 생각합니다
KB 스타뱅킹,금융상품몰,금융상품몰 탐색 편의성,펀드 다계좌 동시 입금,여러 펀드 계좌에 동시 입금 기능은 운용 편의와 작업 효율을 높입니다.,20251015,QSN000000000003080,TAR000000009978878,ITM000000000001342,펀드 입금시 다계좌 동시 입금 기능이 있으면 좋겠습니다.
