채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20250722,QSN000000000003079,TAR000000008294838,ITM000000000003029,AI는 잘 못알아듣기에 챵구로?아갔더니 친절히 처리해주셨음..김정선담당자
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20250901,QSN000000000003079,TAR000000009286563,ITM000000000003029,상담원이 형식적입니다. AI가 답변하면 바로 끊게 됩니다
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20250908,QSN000000000003079,TAR000000009456632,ITM000000000003029,"콜센터 직원을 더 두세요...
AI가 사람을 얼마나 대처가능하다고....
그리고 예전처럼 친절하지도 않고 잘못된 정보를 알려주고....
귀찬다는식으로 통화하고..."
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251105,QSN000000000003079,TAR000000010573250,ITM000000000003029,"콜센터를 이용하는 사람들의 대부분은 기존의 앱이나 사이트에서 설명되지 않은 문제들을 해결하고자 하는 것인데, AI에 의한 일반적인 응답이나 적극적으로 문제해결을 지원하지 않고, 소극적인 답변을 하는 경우가 있습니다. 어렵게 고객센터까지 전화하는 이용자의 불편함을 적극적으로 해결하려는 노력이 필요해 보입니다. 예를 들어, 기존 앱에서 설명하고 있는 문제가 해결되지 않으면, (확인하지도 않고) 우리 문제가 아니니 다시 시도해보고 안되면, 다른 기관을 이용하라고 응답하는 것은 매우 소극적인 태도라고 여겨집니다."
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251111,QSN000000000003079,TAR000000010701579,ITM000000000003029,ai상담서비스 뿐 아니라 상담원 연결자체도 메뉴얼 읊는것처럼 그냥 사람도 ai임
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251106,QSN000000000003079,TAR000000010604415,ITM000000000003029,어려운에이아이와또상담할때불편한게한두개가아닌것같아되게불펀하다
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251230,QSN000000000003079,TAR000000011793075,ITM000000000003029,"상담원 연결이. 필요해서 전화를 해도 연결이 안되요 수회 시도해도 어려워서. 포기했어요
상담원과 통화할 내용이 있고. ARS나 챗봇과. 할것이 구분되는데. 연결이 안되니 답답합니다
전화번호 남기는 기능은 없는가요"
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251226,QSN000000000003079,TAR000000011730867,ITM000000000003029,국민은행 여러 지점 이용해봤는데 상담 중에 짜증내는 직원도 있고 많이 물어보니 찌푸리는 직원분도 있었어요 그리고 지점에서 사람 많이 기다리는데 상담 길게 하면 눈치보이더라구요 전화상담은 친절하고 정확하게 알아볼려고 노력해줘서 좋아요 24시간 전화상담 좋아요
고객센터,버튼식ARS,메뉴이동의 신속성,AI 상담 우회/상담원 직통 연결 버튼,AI 응답 한계 시 즉시 사람 상담으로 연결하는 직통/우회 버튼은 문제 해결까지 이동 시간을 단축합니다.,20251227,QSN000000000003079,TAR000000011730722,ITM000000000003029,상담사분이 정확하게 저에게 필요한 부분을 설명해주시고 되는 부분과 안되는 부분을 설명해 주셨습니다. 휴일에도 상담이 가능하다는 점이 인상 깊었습니다.  회사 생활 중에는 마음놓고 상담갇기가 어려운 경우가 많습니다.
고객센터,버튼식ARS,메뉴이동의 신속성,상담원 재연결(이전 상담원 바로 연결) 기능,이전 상담원으로 바로 재연결하는 기능은 맥락 유지로 처리 시간을 줄여 신속한 이동을 지원합니다.,20250710,QSN000000000003079,TAR000000008031953,ITM000000000003029,전날 상담한 직원과의 재연결로 줄어든 시간소요.
고객센터,버튼식ARS,메뉴명의 명확성,문자 링크 안내(이동경로/서류) 발송,상담 후 문자 링크로 경로·서류 안내를 제공하는 기능은 링크명과 안내 문구의 명확성이 핵심입니다.,20250429,QSN000000000003079,TAR000000006627904,ITM000000000003029,"궁금한거 신속히 친절히 설명 해주시고
문자로 이동경로 설명으로
쉽게 해결 할수 있어서 좋았어요"
고객센터,버튼식ARS,메뉴명의 명확성,문자 링크 안내(이동경로/서류) 발송,상담 후 문자 링크로 경로·서류 안내를 제공하는 기능은 링크명과 안내 문구의 명확성이 핵심입니다.,20250612,QSN000000000003079,TAR000000007430848,ITM000000000003029,"상담사분이 친절하고
자세히 설명 해주고
문자로 제차 경로를
보내주셨던게 넘 감사했습니다!"
고객센터,버튼식ARS,메뉴명의 명확성,문자 링크 안내(이동경로/서류) 발송,상담 후 문자 링크로 경로·서류 안내를 제공하는 기능은 링크명과 안내 문구의 명확성이 핵심입니다.,20250827,QSN000000000003079,TAR000000009158958,ITM000000000003029,상담사에게 문의를 하였을때 정확한 응대가 이루어졌으며 부가적으로 문자서비스까지 받아서 편리하였습니다.
고객센터,버튼식ARS,메뉴명의 명확성,문자 링크 안내(이동경로/서류) 발송,상담 후 문자 링크로 경로·서류 안내를 제공하는 기능은 링크명과 안내 문구의 명확성이 핵심입니다.,20250828,QSN000000000003079,TAR000000009191545,ITM000000000003029,필요한서류들을 문자로 알려주셔서 너무좋았어요
고객센터,버튼식ARS,메뉴명의 명확성,휴일 상담 가능 안내 메뉴,휴일 상담 가능 시간을 명확히 안내하는 메뉴/문구는 이용 가능성 이해에 직접 영향을 줍니다.,20250609,QSN000000000003079,TAR000000007335806,ITM000000000003029,친절한 상담과 제가 평일에도 은행가기 힘든데. 휴얄에 상담할 수 있어 너무 감사했음
고객센터,버튼식ARS,메뉴구성 적절성,영상/화상 상담 연결 옵션,영상통화 기반 확인·상담 연결은 대체 채널로 메뉴 구성에 적절히 포함되어야 합니다.,20250626,QSN000000000003079,TAR000000007737106,ITM000000000003029,"IRP 계좌관련
궁금한사항 문의
화상통화 직접확인 설명 으로
좋았습니다"
고객센터,버튼식ARS,메뉴구성 적절성,영상/화상 상담 연결 옵션,영상통화 기반 확인·상담 연결은 대체 채널로 메뉴 구성에 적절히 포함되어야 합니다.,20250730,QSN000000000003079,TAR000000008520896,ITM000000000003029,말그대로내가원하는 부분을잘해결해주었다 화상통화도되고
고객센터,버튼식ARS,메뉴구성 적절성,영상/화상 상담 연결 옵션,영상통화 기반 확인·상담 연결은 대체 채널로 메뉴 구성에 적절히 포함되어야 합니다.,20250730,QSN000000000003079,TAR000000008522124,ITM000000000003029,영상통화 상담으로 고객정보를 확인하는  믿음이 가는 상담
고객센터,버튼식ARS,메뉴구성 적절성,영상/화상 상담 연결 옵션,영상통화 기반 확인·상담 연결은 대체 채널로 메뉴 구성에 적절히 포함되어야 합니다.,20250808,QSN000000000003079,TAR000000008717296,ITM000000000003029,"신용대출 상담 등에 대해서 친절하고, 대출관련 상담 등을 화상으로 쉽게 적용시켜, 정확하게 처리해주어, 편리하게 상담 받을 수 있었습니다."
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250428,QSN000000000003079,TAR000000006597670,ITM000000000003029,"ai 상담이라고 되어있으나 f&amp;q나 app에서 접근가능한 내용이고, 그 조차 편리하지 않았습니다."
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250508,QSN000000000003079,TAR000000006719306,ITM000000000003029,"신속하고 정확한 상담을 할수가 있어서 좋다.
AI는 정해진 답변만 할수 있어서 아직은 불편함."
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250503,QSN000000000003079,TAR000000006657036,ITM000000000003029,AI등 뻔하고 지금은 쓸모없는 것에 방해받지 않는다.
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250725,QSN000000000003079,TAR000000008402255,ITM000000000003029,"AI의 상담이 미흡하다.
좀 더 심화된 상담을 기대한다"
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250730,QSN000000000003079,TAR000000008520765,ITM000000000003029,"좀더 구체적으로 상담이 가능하지만
Ai상담은 아직은 미흡한느낌 반복되는 답변이 이어지는 탓에  아?다"
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250811,QSN000000000003079,TAR000000008763989,ITM000000000003029,AI에게 묻는질문에는 단어선택의 한계가 있어 거의소통이 이루어지지 않았다
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250901,QSN000000000003079,TAR000000009287372,ITM000000000003029,보이는ARS나 AI알림이 아직 익숙치않은거같습니다.
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250901,QSN000000000003079,TAR000000009286563,ITM000000000003029,상담원이 형식적입니다. AI가 답변하면 바로 끊게 됩니다
고객센터,버튼식ARS,메뉴구성 적절성,AI 상담 메뉴 구성/배치 개선,"AI 상담 메뉴의 FAQ 수준, 심화 옵션, 알림 안내 명칭 등은 고객 기대에 맞는 구성·표현이 필요합니다.",20250908,QSN000000000003079,TAR000000009456632,ITM000000000003029,"콜센터 직원을 더 두세요...
AI가 사람을 얼마나 대처가능하다고....
그리고 예전처럼 친절하지도 않고 잘못된 정보를 알려주고....
귀찬다는식으로 통화하고..."
고객센터,버튼식ARS,메뉴이동의 신속성,음성 질의 검색(말하는 서비스) 진입 버튼,말하기로 빠르게 답을 받는 기능과 빠른답변/줄여듣기 선택은 안내 속도 제어로 신속성을 높입니다.,20250818,QSN000000000003079,TAR000000008933533,ITM000000000003029,원하는 질문을 말하고 찾아주는 말하는 서비스가 훨씬 신속
고객센터,버튼식ARS,메뉴이동의 신속성,음성 질의 검색(말하는 서비스) 진입 버튼,말하기로 빠르게 답을 받는 기능과 빠른답변/줄여듣기 선택은 안내 속도 제어로 신속성을 높입니다.,20251016,QSN000000000003079,TAR000000010052917,ITM000000000003029,"첫단계에서 빠른답변듣기 &amp; 줄려듣기 선택할수 있게만들어 줘요~
ex) 비밀번호 두자리를 입력 바랍니다.
=비번두자리  삐!
빨리 빨리 한국은 빨리 빨리"
고객센터,버튼식ARS,메뉴구성 개인화,보이는/버튼식 ARS 선호 선택·저장 토글,고객별 ARS 유형·경로 선호를 선택·저장하는 개인화 토글은 맞춤 경험을 제공합니다.,20250407,QSN000000000003079,TAR000000006244920,ITM000000000003029,버튼식 익숙해서 사용 합니다. 최근엔 보이는 화면식도 자주 이용함
고객센터,버튼식ARS,메뉴구성 개인화,보이는/버튼식 ARS 선호 선택·저장 토글,고객별 ARS 유형·경로 선호를 선택·저장하는 개인화 토글은 맞춤 경험을 제공합니다.,20250828,QSN000000000003079,TAR000000009190900,ITM000000000003029,"특별한 이유 없구요.
보이는 ARS가 더 좋아요"
고객센터,버튼식ARS,메뉴구성 개인화,보이는/버튼식 ARS 선호 선택·저장 토글,고객별 ARS 유형·경로 선호를 선택·저장하는 개인화 토글은 맞춤 경험을 제공합니다.,20250901,QSN000000000003079,TAR000000009287372,ITM000000000003029,보이는ARS나 AI알림이 아직 익숙치않은거같습니다.
고객센터,버튼식ARS,메뉴구성 개인화,보이는/버튼식 ARS 선호 선택·저장 토글,고객별 ARS 유형·경로 선호를 선택·저장하는 개인화 토글은 맞춤 경험을 제공합니다.,20250915,QSN000000000003079,TAR000000009617475,ITM000000000003029,"보이는곳 보다 조금은 안좋지만
저는 음성으로 하는게 편합니다"
고객센터,버튼식ARS,메뉴구성 개인화,고령·저시력 고객용 간편/고대비·확대 모드,간편 모드와 고대비·확대 토글은 취약계층 맞춤 화면 제공으로 접근성을 개인화합니다.,20250220,QSN000000000003079,TAR000000005427381,ITM000000000003029,연세있으신분들은 보이는 ARS사용이 불편할꺼같아요.
고객센터,버튼식ARS,메뉴구성 개인화,고령·저시력 고객용 간편/고대비·확대 모드,간편 모드와 고대비·확대 토글은 취약계층 맞춤 화면 제공으로 접근성을 개인화합니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴구성 개인화,음성 입력 대체 키패드 선택 버튼,공개 장소 등에서 음성 대신 키패드 입력을 선택하는 기능은 상황 기반 개인화 선택을 지원합니다.,20251027,QSN000000000003079,TAR000000010359936,ITM000000000003029,음성으로 말 해야 하는 게 불편해요. 다른 사람 있는 곳에서 하기 어색함.
고객센터,버튼식ARS,메뉴구성 개인화,음성 입력 대체 키패드 선택 버튼,공개 장소 등에서 음성 대신 키패드 입력을 선택하는 기능은 상황 기반 개인화 선택을 지원합니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴명의 명확성,본인확인 메뉴명·안내 문구 명확화,"통장번호·주민번호 요구, 국민/모바일 인증 연계, 안면인식 단계 등에서 안내 명칭·내용의 명확성이 중요합니다.",20250508,QSN000000000003079,TAR000000006718162,ITM000000000003029,"국민은행 대표전화 인터넷 검색이 빠르지 않았다. 심지어 피싱전화번호인지 묻는 질문도 있어서 너무 놀랐다.
본인 확인과정에서 통장번호를 묻고, 모르니까 주민번호 모두를 알려달라고 해서 당황스럽고 불안했다. 적극 시정을 했으면 좋겠다"
고객센터,버튼식ARS,메뉴명의 명확성,본인확인 메뉴명·안내 문구 명확화,"통장번호·주민번호 요구, 국민/모바일 인증 연계, 안면인식 단계 등에서 안내 명칭·내용의 명확성이 중요합니다.",20250411,QSN000000000003079,TAR000000006340126,ITM000000000003029,문제를 설명하기 어려울정도로 비효율적이고 복잡하고 인증에 방해되는 쓸모없는 국민인증서
고객센터,버튼식ARS,메뉴명의 명확성,본인확인 메뉴명·안내 문구 명확화,"통장번호·주민번호 요구, 국민/모바일 인증 연계, 안면인식 단계 등에서 안내 명칭·내용의 명확성이 중요합니다.",20250414,QSN000000000003079,TAR000000006366139,ITM000000000003029,"개명서류 메일제출가능한데 굳이굳이 출력해가야한다는 잘못된 정보전달. 은행 직원분도 모바일인증서 발급안되니 굳이굳이 다시방문해서 신청해야한다는 잘못된정보전달.. 왜 잘못된정보로 편한방법 놔두고 번거롭게 왔다갔다하게만드는지, 모르면모른다고하면되잖아요,갑질도아니고..똥개훈련도아니고.. 쌍팔년도식으로 불편하게 일처리하라고 안내하는거 너무 이상해요. 다른은행은 모르면 아는분연결 콜센터확인이 기본입니다. 출력안하고 메일제출방법 있을거다 확인부탁드렸고 모바일인증가능할거다 말씀드려도 다들 고집이세시네요. 국민은행 방침인지.. 왜그러시는거에요"
고객센터,버튼식ARS,메뉴명의 명확성,본인확인 메뉴명·안내 문구 명확화,"통장번호·주민번호 요구, 국민/모바일 인증 연계, 안면인식 단계 등에서 안내 명칭·내용의 명확성이 중요합니다.",20250724,QSN000000000003079,TAR000000008372750,ITM000000000003029,"안면인식서비스 잘되지않음
방문해야한다는 안내만 하고 해결되지않음
ai거 어직 오류가 많은데
무조건 대리점방문하라고하니 너무불편함"
고객센터,버튼식ARS,메뉴명의 명확성,본인확인 메뉴명·안내 문구 명확화,"통장번호·주민번호 요구, 국민/모바일 인증 연계, 안면인식 단계 등에서 안내 명칭·내용의 명확성이 중요합니다.",20250729,QSN000000000003079,TAR000000008481036,ITM000000000003029,"앞면인식이 안되어서 인터넷 폰뱅킹을 신청하질못하는데 창구방문하라는데
대기순서가 많아다른 은행으로 주거래통장 계설하든지 카카오은행으로 변경할지 고민중입니다"
고객센터,버튼식ARS,메뉴구성 적절성,비대면 대환대출 인증 대체수단 안내 메뉴,대환대출 인증 실패 시 대체수단 안내를 메뉴로 제공해 업무 흐름을 완결성 있게 구성해야 합니다.,20250424,QSN000000000003079,TAR000000006553782,ITM000000000003029,남편이 대환대출을갈아타는데 세대원동의가필요한거까진 이해가되지만 비대면진행에서 핸드폰인증이안되는상황에 다른방법으로 대체할수없다는점이너무실망스러워요 그것도안된다면 대면으로가서라도가능하게해줘야한다생각해요 인증안되는거때매 대출받는게이행이안되게생겼어요
고객센터,버튼식ARS,메뉴이동의 신속성,인증센터 바로 연결 메뉴,인증서 문제를 신속히 해결하도록 인증센터로 즉시 연결하는 전용 메뉴가 이동 시간을 줄입니다.,20251104,QSN000000000003079,TAR000000010520533,ITM000000000003029,"인증센타 상담원이셨는데 친절하셨고, 신속히 도움주셨습니다"
고객센터,버튼식ARS,메뉴이동의 신속성,인증센터 바로 연결 메뉴,인증서 문제를 신속히 해결하도록 인증센터로 즉시 연결하는 전용 메뉴가 이동 시간을 줄입니다.,20251105,QSN000000000003079,TAR000000010574279,ITM000000000003029,"인증서를  잘못발급받아서...너무 난처했는데...상담자님께서 처음부터 끝까지 상세하게 안내해주셔서  무사히 잘 해결하고...할일도 잘 끝났습니다.
상담자님께 너무너무너무 고맙고 감사합니다,
친절에 감동했어요"
고객센터,버튼식ARS,메뉴구성 적절성,지점 연락처/이용가능 업무 조회 버튼,지점 연락처와 업무 가능여부 조회는 지점 관련 정보를 모은 전용 메뉴로 적절히 구성되어야 합니다.,20251112,QSN000000000003079,TAR000000010736953,ITM000000000003029,원하는 지점 연락처가 제공되지 않았다. 그래서 내가 다시 알아봐야했다.
고객센터,버튼식ARS,메뉴구성 적절성,지점 연락처/이용가능 업무 조회 버튼,지점 연락처와 업무 가능여부 조회는 지점 관련 정보를 모은 전용 메뉴로 적절히 구성되어야 합니다.,20251104,QSN000000000003079,TAR000000010523501,ITM000000000003029,"상담사는 지점으로부터 답변을 받아서 고객에게 답변하는 구조라 이게 상당히 짜증남
지점이 답을 안하면 계속 기다려야 하고 지점 담당자도 전문 지식이 부족함"
고객센터,버튼식ARS,메뉴구성 적절성,지점 연락처/이용가능 업무 조회 버튼,지점 연락처와 업무 가능여부 조회는 지점 관련 정보를 모은 전용 메뉴로 적절히 구성되어야 합니다.,20260129,QSN000000000003192,TAR000000012486394,ITM000000000003029,"지점별 이용가능한 은행업무 조회 할수 없음
외환업무가능여부  현금거래 가능여부등"
고객센터,버튼식ARS,메뉴구성 적절성,지점 연락처/이용가능 업무 조회 버튼,지점 연락처와 업무 가능여부 조회는 지점 관련 정보를 모은 전용 메뉴로 적절히 구성되어야 합니다.,20251216,QSN000000000003079,TAR000000011483233,ITM000000000003029,"처음 상담한 여자상담사분 지점위치를 고객한테 찾으라고하는게 황당햇눈데 지점이름을 알아내는 부서가 아니라는식의 말도 어이없엇구요
지점연락처 남겨쥰대놓고 결국 지점연락처류 전화하니까 대표번호로 연결되더라고여? 뭘 제대로 알고 안내하세요 결국 똑같이 기다리고 다시 남자상담사분이 친절하게 다 설명해주셧습니다
지점이름이나 위치적인 기본적인것도 못찾으신다면 거기서 상담을 하신다는게 안맞는거같네요"
